"","trial_no","condition","block_no","id","closeness"
"569",12,"control",2,"saulin_01_vp_21",56
"570",12,"control",2,"saulin_01_vp_22",60
"571",12,"control",2,"saulin_01_vp_23",41
"572",12,"control",2,"saulin_01_vp_24",45
"573",12,"control",2,"saulin_01_vp_25",50
"574",12,"control",2,"saulin_01_vp_26",50
"575",12,"control",2,"saulin_01_vp_27",53
"576",12,"control",2,"saulin_01_vp_29",75
"577",12,"control",2,"saulin_01_vp_30",90
"578",12,"control",2,"saulin_01_vp_31",30
"579",12,"control",2,"saulin_01_vp_32",55
"580",12,"control",2,"saulin_01_vp_33",45
"581",12,"control",2,"saulin_01_vp_34",35
"582",12,"control",2,"saulin_01_vp_35",30
"583",12,"control",2,"saulin_01_vp_36",90
"584",12,"control",2,"saulin_01_vp_37",43
"585",12,"control",2,"saulin_01_vp_38",41
"586",12,"control",2,"saulin_01_vp_39",60
"587",12,"control",2,"saulin_01_vp_40",81
"588",12,"control",2,"saulin_01_vp_41",21
"589",12,"control",2,"saulin_01_vp_42",80
"590",12,"control",2,"saulin_01_vp_43",45
"591",12,"control",2,"saulin_01_vp_44",48
"592",12,"control",2,"saulin_01_vp_45",80
"593",12,"control",2,"saulin_01_vp_46",80
"594",12,"control",2,"saulin_01_vp_47",45
"595",12,"control",2,"saulin_01_vp_48",23
"596",12,"control",2,"saulin_01_vp_49",50
"597",12,"control",2,"saulin_01_vp_50",55
"598",12,"control",2,"saulin_01_vp_51",100
"599",12,"control",4,"saulin_01_vp_01",25
"600",12,"control",4,"saulin_01_vp_02",63
"601",12,"control",4,"saulin_01_vp_03",65
"602",12,"control",4,"saulin_01_vp_04",38
"603",12,"control",4,"saulin_01_vp_05",55
"604",12,"control",4,"saulin_01_vp_06",36
"605",12,"control",4,"saulin_01_vp_10",75
"606",12,"control",4,"saulin_01_vp_11",45
"607",12,"control",4,"saulin_01_vp_12",75
"608",12,"control",4,"saulin_01_vp_14",60
"609",12,"control",4,"saulin_01_vp_15",40
"610",12,"control",4,"saulin_01_vp_16",90
"611",12,"control",4,"saulin_01_vp_17",73
"612",12,"control",4,"saulin_01_vp_18",80
"613",12,"control",4,"saulin_01_vp_19",45
"614",12,"control",4,"saulin_01_vp_20",18
"615",12,"control",4,"saulin_01_vp_21",40
"616",12,"control",4,"saulin_01_vp_22",55
"617",12,"control",4,"saulin_01_vp_23",30
"618",12,"control",4,"saulin_01_vp_24",20
"619",12,"control",4,"saulin_01_vp_25",53
"620",12,"control",4,"saulin_01_vp_26",33
"621",12,"control",4,"saulin_01_vp_27",60
"622",12,"control",4,"saulin_01_vp_29",55
"623",12,"control",4,"saulin_01_vp_30",90
"624",12,"control",4,"saulin_01_vp_31",35
"625",12,"control",4,"saulin_01_vp_32",51
"626",12,"control",4,"saulin_01_vp_33",40
"627",12,"control",4,"saulin_01_vp_34",65
"628",12,"control",4,"saulin_01_vp_35",40
"629",12,"control",4,"saulin_01_vp_36",85
"630",12,"control",4,"saulin_01_vp_37",50
"631",12,"control",4,"saulin_01_vp_38",50
"632",12,"control",4,"saulin_01_vp_39",51
"633",12,"control",4,"saulin_01_vp_40",85
"634",12,"control",4,"saulin_01_vp_41",70
"635",12,"control",4,"saulin_01_vp_42",75
"636",12,"control",4,"saulin_01_vp_43",40
"637",12,"control",4,"saulin_01_vp_44",50
"638",12,"control",4,"saulin_01_vp_45",70
"639",12,"control",4,"saulin_01_vp_46",71
"640",12,"control",4,"saulin_01_vp_47",45
"641",12,"control",4,"saulin_01_vp_48",30
"642",12,"control",4,"saulin_01_vp_49",60
"643",12,"control",4,"saulin_01_vp_50",40
"644",12,"control",4,"saulin_01_vp_51",100
"645",12,"decay",2,"saulin_01_vp_01",41
"646",12,"decay",2,"saulin_01_vp_02",53
"647",12,"decay",2,"saulin_01_vp_03",75
"648",12,"decay",2,"saulin_01_vp_04",40
"649",12,"decay",2,"saulin_01_vp_05",70
"650",12,"decay",2,"saulin_01_vp_06",60
"651",12,"decay",2,"saulin_01_vp_10",75
"652",12,"decay",2,"saulin_01_vp_11",60
"653",12,"decay",2,"saulin_01_vp_12",81
"654",12,"decay",2,"saulin_01_vp_14",71
"655",12,"decay",2,"saulin_01_vp_15",31
"656",12,"decay",2,"saulin_01_vp_16",90
"657",12,"decay",2,"saulin_01_vp_17",80
"658",12,"decay",2,"saulin_01_vp_18",65
"659",12,"decay",2,"saulin_01_vp_19",40
"660",12,"decay",2,"saulin_01_vp_20",23
"661",12,"decay",2,"saulin_01_vp_21",40
"662",12,"decay",2,"saulin_01_vp_22",56
"663",12,"decay",2,"saulin_01_vp_23",35
"664",12,"decay",2,"saulin_01_vp_24",23
"665",12,"decay",2,"saulin_01_vp_25",45
"666",12,"decay",2,"saulin_01_vp_26",35
"667",12,"decay",2,"saulin_01_vp_27",50
"668",12,"decay",2,"saulin_01_vp_29",51
"669",12,"decay",2,"saulin_01_vp_30",91
"670",12,"decay",2,"saulin_01_vp_31",18
"671",12,"decay",2,"saulin_01_vp_32",40
"672",12,"decay",2,"saulin_01_vp_33",45
"673",12,"decay",2,"saulin_01_vp_34",55
"674",12,"decay",2,"saulin_01_vp_35",35
"675",12,"decay",2,"saulin_01_vp_36",80
"676",12,"decay",2,"saulin_01_vp_37",50
"677",12,"decay",2,"saulin_01_vp_38",21
"678",12,"decay",2,"saulin_01_vp_39",30
"679",12,"decay",2,"saulin_01_vp_40",73
"680",12,"decay",2,"saulin_01_vp_41",25
"681",12,"decay",2,"saulin_01_vp_42",63
"682",12,"decay",2,"saulin_01_vp_43",35
"683",12,"decay",2,"saulin_01_vp_44",50
"684",12,"decay",2,"saulin_01_vp_45",65
"685",12,"decay",2,"saulin_01_vp_46",75
"686",12,"decay",2,"saulin_01_vp_47",43
"687",12,"decay",2,"saulin_01_vp_48",35
"688",12,"decay",2,"saulin_01_vp_49",80
"689",12,"decay",2,"saulin_01_vp_50",65
"690",12,"decay",2,"saulin_01_vp_51",98
"691",12,"decay",4,"saulin_01_vp_01",30
"692",12,"decay",4,"saulin_01_vp_02",55
"693",12,"decay",4,"saulin_01_vp_03",91
"694",12,"decay",4,"saulin_01_vp_04",30
"695",12,"decay",4,"saulin_01_vp_05",70
"696",12,"decay",4,"saulin_01_vp_06",30
"697",12,"decay",4,"saulin_01_vp_10",65
"698",12,"decay",4,"saulin_01_vp_11",30
"699",12,"decay",4,"saulin_01_vp_12",70
"700",12,"decay",4,"saulin_01_vp_14",50
"701",12,"decay",4,"saulin_01_vp_15",35
"702",12,"decay",4,"saulin_01_vp_16",90
"703",12,"decay",4,"saulin_01_vp_17",75
"704",12,"decay",4,"saulin_01_vp_18",68
"705",12,"decay",4,"saulin_01_vp_19",40
"706",12,"decay",4,"saulin_01_vp_20",25
"707",12,"decay",4,"saulin_01_vp_21",31
"708",12,"decay",4,"saulin_01_vp_22",53
"709",12,"decay",4,"saulin_01_vp_23",30
"710",12,"decay",4,"saulin_01_vp_24",35
"711",12,"decay",4,"saulin_01_vp_25",61
"712",12,"decay",4,"saulin_01_vp_26",50
"713",12,"decay",4,"saulin_01_vp_27",60
"714",12,"decay",4,"saulin_01_vp_29",55
"715",12,"decay",4,"saulin_01_vp_30",90
"716",12,"decay",4,"saulin_01_vp_31",25
"717",12,"decay",4,"saulin_01_vp_32",35
"718",12,"decay",4,"saulin_01_vp_33",45
"719",12,"decay",4,"saulin_01_vp_34",15
"720",12,"decay",4,"saulin_01_vp_35",45
"721",12,"decay",4,"saulin_01_vp_36",90
"722",12,"decay",4,"saulin_01_vp_37",60
"723",12,"decay",4,"saulin_01_vp_38",25
"724",12,"decay",4,"saulin_01_vp_39",45
"725",12,"decay",4,"saulin_01_vp_40",70
"726",12,"decay",4,"saulin_01_vp_41",30
"727",12,"decay",4,"saulin_01_vp_42",60
"728",12,"decay",4,"saulin_01_vp_43",33
"729",12,"decay",4,"saulin_01_vp_44",35
"730",12,"decay",4,"saulin_01_vp_45",50
"731",12,"decay",4,"saulin_01_vp_46",70
"732",12,"decay",4,"saulin_01_vp_47",45
"733",12,"decay",4,"saulin_01_vp_48",35
"734",12,"decay",4,"saulin_01_vp_49",60
"735",12,"decay",4,"saulin_01_vp_50",58
"736",12,"decay",4,"saulin_01_vp_51",100
"737",13,"control",2,"saulin_01_vp_01",25
"738",13,"control",2,"saulin_01_vp_02",61
"739",13,"control",2,"saulin_01_vp_03",25
"740",13,"control",2,"saulin_01_vp_04",45
"741",13,"control",2,"saulin_01_vp_05",70
"742",13,"control",2,"saulin_01_vp_06",40
"743",13,"control",2,"saulin_01_vp_10",70
"744",13,"control",2,"saulin_01_vp_11",25
"745",13,"control",2,"saulin_01_vp_12",75
"746",13,"control",2,"saulin_01_vp_14",80
"747",13,"control",2,"saulin_01_vp_15",45
"748",13,"control",2,"saulin_01_vp_16",85
"749",13,"control",2,"saulin_01_vp_17",65
"750",13,"control",2,"saulin_01_vp_18",65
"751",13,"control",2,"saulin_01_vp_19",61
"752",13,"control",2,"saulin_01_vp_20",35
"753",13,"control",2,"saulin_01_vp_21",53
"754",13,"control",2,"saulin_01_vp_22",60
"755",13,"control",2,"saulin_01_vp_23",40
"756",13,"control",2,"saulin_01_vp_24",33
"757",13,"control",2,"saulin_01_vp_25",45
"758",13,"control",2,"saulin_01_vp_26",38
"759",13,"control",2,"saulin_01_vp_27",50
"760",13,"control",2,"saulin_01_vp_29",80
"761",13,"control",2,"saulin_01_vp_30",90
"762",13,"control",2,"saulin_01_vp_31",30
"763",13,"control",2,"saulin_01_vp_32",40
"764",13,"control",2,"saulin_01_vp_33",45
"765",13,"control",2,"saulin_01_vp_34",40
"766",13,"control",2,"saulin_01_vp_35",18
"767",13,"control",2,"saulin_01_vp_36",88
"768",13,"control",2,"saulin_01_vp_37",45
"769",13,"control",2,"saulin_01_vp_38",41
"770",13,"control",2,"saulin_01_vp_39",60
"771",13,"control",2,"saulin_01_vp_40",75
"772",13,"control",2,"saulin_01_vp_41",35
"773",13,"control",2,"saulin_01_vp_42",80
"774",13,"control",2,"saulin_01_vp_43",55
"775",13,"control",2,"saulin_01_vp_44",40
"776",13,"control",2,"saulin_01_vp_45",76
"777",13,"control",2,"saulin_01_vp_46",80
"778",13,"control",2,"saulin_01_vp_47",43
"779",13,"control",2,"saulin_01_vp_48",28
"780",13,"control",2,"saulin_01_vp_49",60
"781",13,"control",2,"saulin_01_vp_50",48
"782",13,"control",2,"saulin_01_vp_51",100
"783",13,"control",4,"saulin_01_vp_01",25
"784",13,"control",4,"saulin_01_vp_02",65
"785",13,"control",4,"saulin_01_vp_03",86
"786",13,"control",4,"saulin_01_vp_04",40
"787",13,"control",4,"saulin_01_vp_05",55
"788",13,"control",4,"saulin_01_vp_06",25
"789",13,"control",4,"saulin_01_vp_10",75
"790",13,"control",4,"saulin_01_vp_11",45
"791",13,"control",4,"saulin_01_vp_12",70
"792",13,"control",4,"saulin_01_vp_14",60
"793",13,"control",4,"saulin_01_vp_15",40
"794",13,"control",4,"saulin_01_vp_16",90
"795",13,"control",4,"saulin_01_vp_17",78
"796",13,"control",4,"saulin_01_vp_18",70
"797",13,"control",4,"saulin_01_vp_19",35
"798",13,"control",4,"saulin_01_vp_20",20
"799",13,"control",4,"saulin_01_vp_21",31
"800",13,"control",4,"saulin_01_vp_22",60
"801",13,"control",4,"saulin_01_vp_23",30
"802",13,"control",4,"saulin_01_vp_24",20
"803",13,"control",4,"saulin_01_vp_25",56
"804",13,"control",4,"saulin_01_vp_26",20
"805",13,"control",4,"saulin_01_vp_27",65
"806",13,"control",4,"saulin_01_vp_29",60
"807",13,"control",4,"saulin_01_vp_30",90
"808",13,"control",4,"saulin_01_vp_31",35
"809",13,"control",4,"saulin_01_vp_32",50
"810",13,"control",4,"saulin_01_vp_33",43
"811",13,"control",4,"saulin_01_vp_34",25
"812",13,"control",4,"saulin_01_vp_35",31
"813",13,"control",4,"saulin_01_vp_36",85
"814",13,"control",4,"saulin_01_vp_37",50
"815",13,"control",4,"saulin_01_vp_38",50
"816",13,"control",4,"saulin_01_vp_39",50
"817",13,"control",4,"saulin_01_vp_40",75
"818",13,"control",4,"saulin_01_vp_41",40
"819",13,"control",4,"saulin_01_vp_42",75
"820",13,"control",4,"saulin_01_vp_43",40
"821",13,"control",4,"saulin_01_vp_44",38
"822",13,"control",4,"saulin_01_vp_45",60
"823",13,"control",4,"saulin_01_vp_46",78
"824",13,"control",4,"saulin_01_vp_47",40
"825",13,"control",4,"saulin_01_vp_48",25
"826",13,"control",4,"saulin_01_vp_49",55
"827",13,"control",4,"saulin_01_vp_50",35
"828",13,"control",4,"saulin_01_vp_51",100
"829",13,"decay",2,"saulin_01_vp_01",35
"830",13,"decay",2,"saulin_01_vp_02",55
"831",13,"decay",2,"saulin_01_vp_03",60
"832",13,"decay",2,"saulin_01_vp_04",40
"833",13,"decay",2,"saulin_01_vp_05",75
"834",13,"decay",2,"saulin_01_vp_06",33
"835",13,"decay",2,"saulin_01_vp_10",70
"836",13,"decay",2,"saulin_01_vp_11",60
"837",13,"decay",2,"saulin_01_vp_12",75
"838",13,"decay",2,"saulin_01_vp_14",70
"839",13,"decay",2,"saulin_01_vp_15",30
"840",13,"decay",2,"saulin_01_vp_16",90
"841",13,"decay",2,"saulin_01_vp_17",80
"842",13,"decay",2,"saulin_01_vp_18",70
"843",13,"decay",2,"saulin_01_vp_19",50
"844",13,"decay",2,"saulin_01_vp_20",20
"845",13,"decay",2,"saulin_01_vp_21",35
"846",13,"decay",2,"saulin_01_vp_22",50
"847",13,"decay",2,"saulin_01_vp_23",30
"848",13,"decay",2,"saulin_01_vp_24",20
"849",13,"decay",2,"saulin_01_vp_25",45
"850",13,"decay",2,"saulin_01_vp_26",35
"851",13,"decay",2,"saulin_01_vp_27",50
"852",13,"decay",2,"saulin_01_vp_29",60
"853",13,"decay",2,"saulin_01_vp_30",90
"854",13,"decay",2,"saulin_01_vp_31",20
"855",13,"decay",2,"saulin_01_vp_32",45
"856",13,"decay",2,"saulin_01_vp_33",45
"857",13,"decay",2,"saulin_01_vp_34",30
"858",13,"decay",2,"saulin_01_vp_35",30
"859",13,"decay",2,"saulin_01_vp_36",85
"860",13,"decay",2,"saulin_01_vp_37",40
"861",13,"decay",2,"saulin_01_vp_38",18
"862",13,"decay",2,"saulin_01_vp_39",40
"863",13,"decay",2,"saulin_01_vp_40",75
"864",13,"decay",2,"saulin_01_vp_41",35
"865",13,"decay",2,"saulin_01_vp_42",65
"866",13,"decay",2,"saulin_01_vp_43",33
"867",13,"decay",2,"saulin_01_vp_44",40
"868",13,"decay",2,"saulin_01_vp_45",60
"869",13,"decay",2,"saulin_01_vp_46",70
"870",13,"decay",2,"saulin_01_vp_47",45
"871",13,"decay",2,"saulin_01_vp_48",28
"872",13,"decay",2,"saulin_01_vp_49",70
"873",13,"decay",2,"saulin_01_vp_50",70
"874",13,"decay",2,"saulin_01_vp_51",100
"875",13,"decay",4,"saulin_01_vp_01",35
"876",13,"decay",4,"saulin_01_vp_02",55
"877",13,"decay",4,"saulin_01_vp_03",83
"878",13,"decay",4,"saulin_01_vp_04",35
"879",13,"decay",4,"saulin_01_vp_05",80
"880",13,"decay",4,"saulin_01_vp_06",35
"881",13,"decay",4,"saulin_01_vp_10",66
"882",13,"decay",4,"saulin_01_vp_11",25
"883",13,"decay",4,"saulin_01_vp_12",71
"884",13,"decay",4,"saulin_01_vp_14",50
"885",13,"decay",4,"saulin_01_vp_15",35
"886",13,"decay",4,"saulin_01_vp_16",90
"887",13,"decay",4,"saulin_01_vp_17",70
"888",13,"decay",4,"saulin_01_vp_18",75
"889",13,"decay",4,"saulin_01_vp_19",31
"890",13,"decay",4,"saulin_01_vp_20",25
"891",13,"decay",4,"saulin_01_vp_21",40
"892",13,"decay",4,"saulin_01_vp_22",50
"893",13,"decay",4,"saulin_01_vp_23",28
"894",13,"decay",4,"saulin_01_vp_24",35
"895",13,"decay",4,"saulin_01_vp_25",60
"896",13,"decay",4,"saulin_01_vp_26",65
"897",13,"decay",4,"saulin_01_vp_27",60
"898",13,"decay",4,"saulin_01_vp_29",55
"899",13,"decay",4,"saulin_01_vp_30",90
"900",13,"decay",4,"saulin_01_vp_31",30
"901",13,"decay",4,"saulin_01_vp_32",55
"902",13,"decay",4,"saulin_01_vp_33",41
"903",13,"decay",4,"saulin_01_vp_34",75
"904",13,"decay",4,"saulin_01_vp_35",53
"905",13,"decay",4,"saulin_01_vp_36",90
"906",13,"decay",4,"saulin_01_vp_37",45
"907",13,"decay",4,"saulin_01_vp_38",25
"908",13,"decay",4,"saulin_01_vp_39",55
"909",13,"decay",4,"saulin_01_vp_40",70
"910",13,"decay",4,"saulin_01_vp_41",35
"911",13,"decay",4,"saulin_01_vp_42",65
"912",13,"decay",4,"saulin_01_vp_43",40
"913",13,"decay",4,"saulin_01_vp_44",41
"914",13,"decay",4,"saulin_01_vp_45",65
"915",13,"decay",4,"saulin_01_vp_46",75
"916",13,"decay",4,"saulin_01_vp_47",45
"917",13,"decay",4,"saulin_01_vp_48",25
"918",13,"decay",4,"saulin_01_vp_49",60
"919",13,"decay",4,"saulin_01_vp_50",60
"920",13,"decay",4,"saulin_01_vp_51",100
"921",14,"control",2,"saulin_01_vp_01",30
"922",14,"control",2,"saulin_01_vp_02",56
"923",14,"control",2,"saulin_01_vp_03",35
"924",14,"control",2,"saulin_01_vp_04",96
"925",14,"control",2,"saulin_01_vp_05",55
"926",14,"control",2,"saulin_01_vp_06",50
"927",14,"control",2,"saulin_01_vp_10",78
"928",14,"control",2,"saulin_01_vp_11",23
"929",14,"control",2,"saulin_01_vp_12",80
"930",14,"control",2,"saulin_01_vp_14",80
"931",14,"control",2,"saulin_01_vp_15",45
"932",14,"control",2,"saulin_01_vp_16",80
"933",14,"control",2,"saulin_01_vp_17",70
"934",14,"control",2,"saulin_01_vp_18",60
"935",14,"control",2,"saulin_01_vp_19",55
"936",14,"control",2,"saulin_01_vp_20",35
"937",14,"control",2,"saulin_01_vp_21",60
"938",14,"control",2,"saulin_01_vp_22",60
"939",14,"control",2,"saulin_01_vp_23",35
"940",14,"control",2,"saulin_01_vp_24",45
"941",14,"control",2,"saulin_01_vp_25",50
"942",14,"control",2,"saulin_01_vp_26",40
"943",14,"control",2,"saulin_01_vp_27",55
"944",14,"control",2,"saulin_01_vp_29",75
"945",14,"control",2,"saulin_01_vp_30",90
"946",14,"control",2,"saulin_01_vp_31",16
"947",14,"control",2,"saulin_01_vp_32",45
"948",14,"control",2,"saulin_01_vp_33",40
"949",14,"control",2,"saulin_01_vp_34",40
"950",14,"control",2,"saulin_01_vp_35",40
"951",14,"control",2,"saulin_01_vp_36",90
"952",14,"control",2,"saulin_01_vp_37",45
"953",14,"control",2,"saulin_01_vp_38",45
"954",14,"control",2,"saulin_01_vp_39",55
"955",14,"control",2,"saulin_01_vp_40",75
"956",14,"control",2,"saulin_01_vp_41",28
"957",14,"control",2,"saulin_01_vp_42",80
"958",14,"control",2,"saulin_01_vp_43",45
"959",14,"control",2,"saulin_01_vp_44",45
"960",14,"control",2,"saulin_01_vp_45",70
"961",14,"control",2,"saulin_01_vp_46",80
"962",14,"control",2,"saulin_01_vp_47",50
"963",14,"control",2,"saulin_01_vp_48",30
"964",14,"control",2,"saulin_01_vp_49",50
"965",14,"control",2,"saulin_01_vp_50",45
"966",14,"control",2,"saulin_01_vp_51",100
"967",14,"control",4,"saulin_01_vp_01",25
"968",14,"control",4,"saulin_01_vp_02",63
"969",14,"control",4,"saulin_01_vp_03",80
"970",14,"control",4,"saulin_01_vp_04",40
"971",14,"control",4,"saulin_01_vp_05",60
"972",14,"control",4,"saulin_01_vp_06",15
"973",14,"control",4,"saulin_01_vp_10",73
"974",14,"control",4,"saulin_01_vp_11",45
"975",14,"control",4,"saulin_01_vp_12",75
"976",14,"control",4,"saulin_01_vp_14",50
"977",14,"control",4,"saulin_01_vp_15",35
"978",14,"control",4,"saulin_01_vp_16",90
"979",14,"control",4,"saulin_01_vp_17",80
"980",14,"control",4,"saulin_01_vp_18",70
"981",14,"control",4,"saulin_01_vp_19",35
"982",14,"control",4,"saulin_01_vp_20",20
"983",14,"control",4,"saulin_01_vp_21",33
"984",14,"control",4,"saulin_01_vp_22",55
"985",14,"control",4,"saulin_01_vp_23",35
"986",14,"control",4,"saulin_01_vp_24",13
"987",14,"control",4,"saulin_01_vp_25",61
"988",14,"control",4,"saulin_01_vp_26",35
"989",14,"control",4,"saulin_01_vp_27",50
"990",14,"control",4,"saulin_01_vp_29",70
"991",14,"control",4,"saulin_01_vp_30",90
"992",14,"control",4,"saulin_01_vp_31",33
"993",14,"control",4,"saulin_01_vp_32",55
"994",14,"control",4,"saulin_01_vp_33",43
"995",14,"control",4,"saulin_01_vp_34",55
"996",14,"control",4,"saulin_01_vp_35",33
"997",14,"control",4,"saulin_01_vp_36",85
"998",14,"control",4,"saulin_01_vp_37",48
"999",14,"control",4,"saulin_01_vp_38",45
"1000",14,"control",4,"saulin_01_vp_39",50
"1001",14,"control",4,"saulin_01_vp_40",81
"1002",14,"control",4,"saulin_01_vp_41",25
"1003",14,"control",4,"saulin_01_vp_42",75
"1004",14,"control",4,"saulin_01_vp_43",50
"1005",14,"control",4,"saulin_01_vp_44",35
"1006",14,"control",4,"saulin_01_vp_45",33
"1007",14,"control",4,"saulin_01_vp_46",75
"1008",14,"control",4,"saulin_01_vp_47",40
"1009",14,"control",4,"saulin_01_vp_48",25
"1010",14,"control",4,"saulin_01_vp_49",60
"1011",14,"control",4,"saulin_01_vp_50",40
"1012",14,"control",4,"saulin_01_vp_51",100
"1013",14,"decay",2,"saulin_01_vp_01",35
"1014",14,"decay",2,"saulin_01_vp_02",55
"1015",14,"decay",2,"saulin_01_vp_03",70
"1016",14,"decay",2,"saulin_01_vp_04",33
"1017",14,"decay",2,"saulin_01_vp_05",65
"1018",14,"decay",2,"saulin_01_vp_06",35
"1019",14,"decay",2,"saulin_01_vp_10",70
"1020",14,"decay",2,"saulin_01_vp_11",35
"1021",14,"decay",2,"saulin_01_vp_12",70
"1022",14,"decay",2,"saulin_01_vp_14",61
"1023",14,"decay",2,"saulin_01_vp_15",35
"1024",14,"decay",2,"saulin_01_vp_16",88
"1025",14,"decay",2,"saulin_01_vp_17",80
"1026",14,"decay",2,"saulin_01_vp_18",75
"1027",14,"decay",2,"saulin_01_vp_19",55
"1028",14,"decay",2,"saulin_01_vp_20",15
"1029",14,"decay",2,"saulin_01_vp_21",35
"1030",14,"decay",2,"saulin_01_vp_22",60
"1031",14,"decay",2,"saulin_01_vp_23",35
"1032",14,"decay",2,"saulin_01_vp_24",20
"1033",14,"decay",2,"saulin_01_vp_25",45
"1034",14,"decay",2,"saulin_01_vp_26",45
"1035",14,"decay",2,"saulin_01_vp_27",50
"1036",14,"decay",2,"saulin_01_vp_29",60
"1037",14,"decay",2,"saulin_01_vp_30",90
"1038",14,"decay",2,"saulin_01_vp_31",15
"1039",14,"decay",2,"saulin_01_vp_32",45
"1040",14,"decay",2,"saulin_01_vp_33",45
"1041",14,"decay",2,"saulin_01_vp_34",45
"1042",14,"decay",2,"saulin_01_vp_35",45
"1043",14,"decay",2,"saulin_01_vp_36",86
"1044",14,"decay",2,"saulin_01_vp_37",50
"1045",14,"decay",2,"saulin_01_vp_38",21
"1046",14,"decay",2,"saulin_01_vp_39",40
"1047",14,"decay",2,"saulin_01_vp_40",80
"1048",14,"decay",2,"saulin_01_vp_41",35
"1049",14,"decay",2,"saulin_01_vp_42",65
"1050",14,"decay",2,"saulin_01_vp_43",45
"1051",14,"decay",2,"saulin_01_vp_44",45
"1052",14,"decay",2,"saulin_01_vp_45",66
"1053",14,"decay",2,"saulin_01_vp_46",70
"1054",14,"decay",2,"saulin_01_vp_47",43
"1055",14,"decay",2,"saulin_01_vp_48",25
"1056",14,"decay",2,"saulin_01_vp_49",65
"1057",14,"decay",2,"saulin_01_vp_50",68
"1058",14,"decay",2,"saulin_01_vp_51",100
"1059",14,"decay",4,"saulin_01_vp_01",35
"1060",14,"decay",4,"saulin_01_vp_02",55
"1061",14,"decay",4,"saulin_01_vp_03",80
"1062",14,"decay",4,"saulin_01_vp_04",36
"1063",14,"decay",4,"saulin_01_vp_05",73
"1064",14,"decay",4,"saulin_01_vp_06",40
"1065",14,"decay",4,"saulin_01_vp_10",65
"1066",14,"decay",4,"saulin_01_vp_11",25
"1067",14,"decay",4,"saulin_01_vp_12",70
"1068",14,"decay",4,"saulin_01_vp_14",45
"1069",14,"decay",4,"saulin_01_vp_15",40
"1070",14,"decay",4,"saulin_01_vp_16",88
"1071",14,"decay",4,"saulin_01_vp_17",70
"1072",14,"decay",4,"saulin_01_vp_18",85
"1073",14,"decay",4,"saulin_01_vp_19",35
"1074",14,"decay",4,"saulin_01_vp_20",30
"1075",14,"decay",4,"saulin_01_vp_21",30
