"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","closeness","betas_PM_wtreatMINcon_TPJ","betas_PM_wtreatMINcon_IFG","facet","score"
"191","treatment","block 1",21,"2","3248",0.56122271952478,"saulin_01_vp_04",0.859172545350911,-0.042495,-0.26212,"EC",0.329762340446499
"192","treatment","block 1",21,"2","3248",0.56122271952478,"saulin_01_vp_04",0.859172545350911,-0.042495,-0.26212,"PT",0.0559277905374663
"193","treatment","block 1",22,"1","2023",-0.527574161986594,"saulin_01_vp_04",0.859172545350911,-0.042495,-0.26212,"EC",0.329762340446499
"194","treatment","block 1",22,"1","2023",-0.527574161986594,"saulin_01_vp_04",0.859172545350911,-0.042495,-0.26212,"PT",0.0559277905374663
"195","treatment","block 1",23,"1","5802",0.12570396692023,"saulin_01_vp_04",0.907371792989413,-0.042495,-0.26212,"EC",0.329762340446499
"196","treatment","block 1",23,"1","5802",0.12570396692023,"saulin_01_vp_04",0.907371792989413,-0.042495,-0.26212,"PT",0.0559277905374663
"197","treatment","block 1",24,"1","2123",-0.527574161986594,"saulin_01_vp_04",0.666375554796906,-0.042495,-0.26212,"EC",0.329762340446499
"198","treatment","block 1",24,"1","2123",-0.527574161986594,"saulin_01_vp_04",0.666375554796906,-0.042495,-0.26212,"PT",0.0559277905374663
"199","treatment","block 1",25,"1","4528",-0.527574161986594,"saulin_01_vp_04",0.907371792989413,-0.042495,-0.26212,"EC",0.329762340446499
"200","treatment","block 1",25,"1","4528",-0.527574161986594,"saulin_01_vp_04",0.907371792989413,-0.042495,-0.26212,"PT",0.0559277905374663
"201","treatment","block 1",1,"1","4391",-0.309814785684319,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"202","treatment","block 1",1,"1","4391",-0.309814785684319,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"203","treatment","block 1",2,"2","4029",0.996741472129329,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"204","treatment","block 1",2,"2","4029",0.996741472129329,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"205","treatment","block 1",3,"1","2028",-0.745333538288869,"saulin_01_vp_05",-1.06879736018914,-0.37057,-0.096953,"EC",-0.448138565222164
"206","treatment","block 1",3,"1","2028",-0.745333538288869,"saulin_01_vp_05",-1.06879736018914,-0.37057,-0.096953,"PT",-1.23041139182425
"207","treatment","block 1",4,"1","2180",-0.309814785684319,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"208","treatment","block 1",4,"1","2180",-0.309814785684319,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"209","treatment","block 1",5,"1","3600",-0.658229787767959,"saulin_01_vp_05",-0.924199617273637,-0.37057,-0.096953,"EC",-0.448138565222164
"210","treatment","block 1",5,"1","3600",-0.658229787767959,"saulin_01_vp_05",-0.924199617273637,-0.37057,-0.096953,"PT",-1.23041139182425
"211","treatment","block 1",6,"1","2314",-0.527574161986594,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"212","treatment","block 1",6,"1","2314",-0.527574161986594,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"213","treatment","block 1",7,"1","1685",-0.309814785684319,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"214","treatment","block 1",7,"1","1685",-0.309814785684319,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"215","treatment","block 1",8,"1","2642",-0.745333538288869,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"EC",-0.448138565222164
"216","treatment","block 1",8,"1","2642",-0.745333538288869,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"PT",-1.23041139182425
"217","treatment","block 1",9,"2","986",1.86777897733843,"saulin_01_vp_05",-0.827801121996635,-0.37057,-0.096953,"EC",-0.448138565222164
"218","treatment","block 1",9,"2","986",1.86777897733843,"saulin_01_vp_05",-0.827801121996635,-0.37057,-0.096953,"PT",-1.23041139182425
"219","treatment","block 1",10,"1","2208",0.12570396692023,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"EC",-0.448138565222164
"220","treatment","block 1",10,"1","2208",0.12570396692023,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"PT",-1.23041139182425
"221","treatment","block 1",11,"2","3149",-0.0920554093820444,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"EC",-0.448138565222164
"222","treatment","block 1",11,"2","3149",-0.0920554093820444,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"PT",-1.23041139182425
"223","treatment","block 1",12,"1","2416",-0.309814785684319,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"EC",-0.448138565222164
"224","treatment","block 1",12,"1","2416",-0.309814785684319,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"PT",-1.23041139182425
"225","treatment","block 1",13,"1","2721",-0.0920554093820444,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"226","treatment","block 1",13,"1","2721",-0.0920554093820444,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"227","treatment","block 1",14,"1","3642",0.0821520916597754,"saulin_01_vp_05",-0.538605636165627,-0.37057,-0.096953,"EC",-0.448138565222164
"228","treatment","block 1",14,"1","3642",0.0821520916597754,"saulin_01_vp_05",-0.538605636165627,-0.37057,-0.096953,"PT",-1.23041139182425
"229","treatment","block 1",15,"1","2960",-0.0920554093820444,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"230","treatment","block 1",15,"1","2960",-0.0920554093820444,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"231","treatment","block 1",16,"1","3562",0.29991146796205,"saulin_01_vp_05",-1.16519585546614,-0.37057,-0.096953,"EC",-0.448138565222164
"232","treatment","block 1",16,"1","3562",0.29991146796205,"saulin_01_vp_05",-1.16519585546614,-0.37057,-0.096953,"PT",-1.23041139182425
"233","treatment","block 1",17,"2","4138",0.778982095827055,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"234","treatment","block 1",17,"2","4138",0.778982095827055,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"235","treatment","block 1",18,"1","3764",0.12570396692023,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"EC",-0.448138565222164
"236","treatment","block 1",18,"1","3764",0.12570396692023,"saulin_01_vp_05",-1.02059811255064,-0.37057,-0.096953,"PT",-1.23041139182425
"237","treatment","block 1",19,"1","2008",-0.0920554093820444,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"238","treatment","block 1",19,"1","2008",-0.0920554093820444,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"239","treatment","block 1",20,"1","3525",-0.00495165886113449,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"240","treatment","block 1",20,"1","3525",-0.00495165886113449,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"241","treatment","block 1",21,"2","1542",1.43226022473388,"saulin_01_vp_05",-0.827801121996635,-0.37057,-0.096953,"EC",-0.448138565222164
"242","treatment","block 1",21,"2","1542",1.43226022473388,"saulin_01_vp_05",-0.827801121996635,-0.37057,-0.096953,"PT",-1.23041139182425
"243","treatment","block 1",22,"1","4050",0.29991146796205,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"244","treatment","block 1",22,"1","4050",0.29991146796205,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"245","treatment","block 1",23,"1","3259",0.0821520916597754,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"EC",-0.448138565222164
"246","treatment","block 1",23,"1","3259",0.0821520916597754,"saulin_01_vp_05",-0.779601874358133,-0.37057,-0.096953,"PT",-1.23041139182425
"247","treatment","block 1",24,"1","1931",0.12570396692023,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"248","treatment","block 1",24,"1","1931",0.12570396692023,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"249","treatment","block 1",25,"1","2911",0.12570396692023,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"EC",-0.448138565222164
"250","treatment","block 1",25,"1","2911",0.12570396692023,"saulin_01_vp_05",-1.26159435074315,-0.37057,-0.096953,"PT",-1.23041139182425
"251","treatment","block 1",1,"1","7029",-1.18085229089342,"saulin_01_vp_06",-0.779601874358133,-0.1124,-0.25202,"EC",0.329762340446499
"252","treatment","block 1",1,"1","7029",-1.18085229089342,"saulin_01_vp_06",-0.779601874358133,-0.1124,-0.25202,"PT",0.377512586127896
"253","treatment","block 1",2,"2","4176",-0.963092914591143,"saulin_01_vp_06",-0.779601874358133,-0.1124,-0.25202,"EC",0.329762340446499
"254","treatment","block 1",2,"2","4176",-0.963092914591143,"saulin_01_vp_06",-0.779601874358133,-0.1124,-0.25202,"PT",0.377512586127896
"255","treatment","block 1",3,"1","6186",-1.18085229089342,"saulin_01_vp_06",0.039785335496389,-0.1124,-0.25202,"EC",0.329762340446499
"256","treatment","block 1",3,"1","6186",-1.18085229089342,"saulin_01_vp_06",0.039785335496389,-0.1124,-0.25202,"PT",0.377512586127896
"257","treatment","block 1",4,"1","6226",-1.39861166719569,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"EC",0.329762340446499
"258","treatment","block 1",4,"1","6226",-1.39861166719569,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"PT",0.377512586127896
"259","treatment","block 1",5,"1","6065",-1.39861166719569,"saulin_01_vp_06",0.280781573688896,-0.1124,-0.25202,"EC",0.329762340446499
"260","treatment","block 1",5,"1","6065",-1.39861166719569,"saulin_01_vp_06",0.280781573688896,-0.1124,-0.25202,"PT",0.377512586127896
"261","treatment","block 1",6,"1","4200",-1.18085229089342,"saulin_01_vp_06",0.4253793166044,-0.1124,-0.25202,"EC",0.329762340446499
"262","treatment","block 1",6,"1","4200",-1.18085229089342,"saulin_01_vp_06",0.4253793166044,-0.1124,-0.25202,"PT",0.377512586127896
"263","treatment","block 1",7,"1","5044",-1.39861166719569,"saulin_01_vp_06",0.377180068965898,-0.1124,-0.25202,"EC",0.329762340446499
"264","treatment","block 1",7,"1","5044",-1.39861166719569,"saulin_01_vp_06",0.377180068965898,-0.1124,-0.25202,"PT",0.377512586127896
"265","treatment","block 1",8,"1","4075",-1.39861166719569,"saulin_01_vp_06",0.184383078411893,-0.1124,-0.25202,"EC",0.329762340446499
"266","treatment","block 1",8,"1","4075",-1.39861166719569,"saulin_01_vp_06",0.184383078411893,-0.1124,-0.25202,"PT",0.377512586127896
"267","treatment","block 1",9,"2","606",-0.309814785684319,"saulin_01_vp_06",0.521777811881402,-0.1124,-0.25202,"EC",0.329762340446499
"268","treatment","block 1",9,"2","606",-0.309814785684319,"saulin_01_vp_06",0.521777811881402,-0.1124,-0.25202,"PT",0.377512586127896
"269","treatment","block 1",10,"1","3760",-0.963092914591143,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"EC",0.329762340446499
"270","treatment","block 1",10,"1","3760",-0.963092914591143,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"PT",0.377512586127896
"271","treatment","block 1",11,"2","8131",-0.309814785684319,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"EC",0.329762340446499
"272","treatment","block 1",11,"2","8131",-0.309814785684319,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"PT",0.377512586127896
"273","treatment","block 1",12,"1","6700",-0.963092914591143,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"EC",0.329762340446499
"274","treatment","block 1",12,"1","6700",-0.963092914591143,"saulin_01_vp_06",-0.29760939797312,-0.1124,-0.25202,"PT",0.377512586127896
"275","treatment","block 1",13,"1","2407",-1.61637104349797,"saulin_01_vp_06",1.00377028826642,-0.1124,-0.25202,"EC",0.329762340446499
"276","treatment","block 1",13,"1","2407",-1.61637104349797,"saulin_01_vp_06",1.00377028826642,-0.1124,-0.25202,"PT",0.377512586127896
"277","treatment","block 1",14,"1","2310",-1.39861166719569,"saulin_01_vp_06",0.907371792989413,-0.1124,-0.25202,"EC",0.329762340446499
"278","treatment","block 1",14,"1","2310",-1.39861166719569,"saulin_01_vp_06",0.907371792989413,-0.1124,-0.25202,"PT",0.377512586127896
"279","treatment","block 1",15,"1","2590",-1.83413041980024,"saulin_01_vp_06",-1.74358682712816,-0.1124,-0.25202,"EC",0.329762340446499
"280","treatment","block 1",15,"1","2590",-1.83413041980024,"saulin_01_vp_06",-1.74358682712816,-0.1124,-0.25202,"PT",0.377512586127896
"281","treatment","block 1",16,"1","6619",-1.61637104349797,"saulin_01_vp_06",1.10016878354342,-0.1124,-0.25202,"EC",0.329762340446499
"282","treatment","block 1",16,"1","6619",-1.61637104349797,"saulin_01_vp_06",1.10016878354342,-0.1124,-0.25202,"PT",0.377512586127896
"283","treatment","block 1",17,"2","2723",0.12570396692023,"saulin_01_vp_06",0.907371792989413,-0.1124,-0.25202,"EC",0.329762340446499
"284","treatment","block 1",17,"2","2723",0.12570396692023,"saulin_01_vp_06",0.907371792989413,-0.1124,-0.25202,"PT",0.377512586127896
"285","treatment","block 1",18,"1","5035",-0.963092914591143,"saulin_01_vp_06",0.666375554796906,-0.1124,-0.25202,"EC",0.329762340446499
"286","treatment","block 1",18,"1","5035",-0.963092914591143,"saulin_01_vp_06",0.666375554796906,-0.1124,-0.25202,"PT",0.377512586127896
"287","treatment","block 1",19,"1","3361",-1.39861166719569,"saulin_01_vp_06",0.666375554796906,-0.1124,-0.25202,"EC",0.329762340446499
"288","treatment","block 1",19,"1","3361",-1.39861166719569,"saulin_01_vp_06",0.666375554796906,-0.1124,-0.25202,"PT",0.377512586127896
"289","treatment","block 1",20,"1","2069",-1.83413041980024,"saulin_01_vp_06",0.907371792989413,-0.1124,-0.25202,"EC",0.329762340446499
"290","treatment","block 1",20,"1","2069",-1.83413041980024,"saulin_01_vp_06",0.907371792989413,-0.1124,-0.25202,"PT",0.377512586127896
"291","treatment","block 1",21,"2","6931",-0.00495165886113449,"saulin_01_vp_06",1.63036050756693,-0.1124,-0.25202,"EC",0.329762340446499
"292","treatment","block 1",21,"2","6931",-0.00495165886113449,"saulin_01_vp_06",1.63036050756693,-0.1124,-0.25202,"PT",0.377512586127896
"293","treatment","block 1",22,"1","4553",-2.05188979610252,"saulin_01_vp_06",0.666375554796906,-0.1124,-0.25202,"EC",0.329762340446499
"294","treatment","block 1",22,"1","4553",-2.05188979610252,"saulin_01_vp_06",0.666375554796906,-0.1124,-0.25202,"PT",0.377512586127896
"295","treatment","block 1",23,"1","3666",-2.05188979610252,"saulin_01_vp_06",1.87135674575944,-0.1124,-0.25202,"EC",0.329762340446499
"296","treatment","block 1",23,"1","3666",-2.05188979610252,"saulin_01_vp_06",1.87135674575944,-0.1124,-0.25202,"PT",0.377512586127896
"297","treatment","block 1",24,"1","4613",-1.83413041980024,"saulin_01_vp_06",1.82315749812094,-0.1124,-0.25202,"EC",0.329762340446499
"298","treatment","block 1",24,"1","4613",-1.83413041980024,"saulin_01_vp_06",1.82315749812094,-0.1124,-0.25202,"PT",0.377512586127896
"299","treatment","block 1",25,"1","3719",-2.05188979610252,"saulin_01_vp_06",1.87135674575944,-0.1124,-0.25202,"EC",0.329762340446499
"300","treatment","block 1",25,"1","3719",-2.05188979610252,"saulin_01_vp_06",1.87135674575944,-0.1124,-0.25202,"PT",0.377512586127896
"301","treatment","block 1",1,"1","3173",-0.745333538288869,"saulin_01_vp_10",-1.74358682712816,-0.091908,-0.0021999,"EC",-0.0591881123878324
"302","treatment","block 1",1,"1","3173",-0.745333538288869,"saulin_01_vp_10",-1.74358682712816,-0.091908,-0.0021999,"PT",-0.265657005052963
"303","treatment","block 1",2,"2","3896",1.43226022473388,"saulin_01_vp_10",-1.26159435074315,-0.091908,-0.0021999,"EC",-0.0591881123878324
"304","treatment","block 1",2,"2","3896",1.43226022473388,"saulin_01_vp_10",-1.26159435074315,-0.091908,-0.0021999,"PT",-0.265657005052963
"305","treatment","block 1",3,"1","2566",1.2145008484316,"saulin_01_vp_10",-1.64718833185116,-0.091908,-0.0021999,"EC",-0.0591881123878324
"306","treatment","block 1",3,"1","2566",1.2145008484316,"saulin_01_vp_10",-1.64718833185116,-0.091908,-0.0021999,"PT",-0.265657005052963
"307","treatment","block 1",4,"1","4917",-0.527574161986594,"saulin_01_vp_10",-1.64718833185116,-0.091908,-0.0021999,"EC",-0.0591881123878324
"308","treatment","block 1",4,"1","4917",-0.527574161986594,"saulin_01_vp_10",-1.64718833185116,-0.091908,-0.0021999,"PT",-0.265657005052963
"309","treatment","block 1",5,"1","3650",0.12570396692023,"saulin_01_vp_10",-1.02059811255064,-0.091908,-0.0021999,"EC",-0.0591881123878324
"310","treatment","block 1",5,"1","3650",0.12570396692023,"saulin_01_vp_10",-1.02059811255064,-0.091908,-0.0021999,"PT",-0.265657005052963
"311","treatment","block 1",6,"1","5880",-0.440470411465684,"saulin_01_vp_10",-1.26159435074315,-0.091908,-0.0021999,"EC",-0.0591881123878324
"312","treatment","block 1",6,"1","5880",-0.440470411465684,"saulin_01_vp_10",-1.26159435074315,-0.091908,-0.0021999,"PT",-0.265657005052963
"313","treatment","block 1",7,"1","3091",0.12570396692023,"saulin_01_vp_10",-1.02059811255064,-0.091908,-0.0021999,"EC",-0.0591881123878324
"314","treatment","block 1",7,"1","3091",0.12570396692023,"saulin_01_vp_10",-1.02059811255064,-0.091908,-0.0021999,"PT",-0.265657005052963
"315","treatment","block 1",8,"1","3931",-0.135607284642499,"saulin_01_vp_10",-0.538605636165627,-0.091908,-0.0021999,"EC",-0.0591881123878324
"316","treatment","block 1",8,"1","3931",-0.135607284642499,"saulin_01_vp_10",-0.538605636165627,-0.091908,-0.0021999,"PT",-0.265657005052963
"317","treatment","block 1",9,"2","2662",-0.527574161986594,"saulin_01_vp_10",-0.779601874358133,-0.091908,-0.0021999,"EC",-0.0591881123878324
"318","treatment","block 1",9,"2","2662",-0.527574161986594,"saulin_01_vp_10",-0.779601874358133,-0.091908,-0.0021999,"PT",-0.265657005052963
"319","treatment","block 1",10,"1","5031",-0.527574161986594,"saulin_01_vp_10",-0.538605636165627,-0.091908,-0.0021999,"EC",-0.0591881123878324
"320","treatment","block 1",10,"1","5031",-0.527574161986594,"saulin_01_vp_10",-0.538605636165627,-0.091908,-0.0021999,"PT",-0.265657005052963
"321","treatment","block 1",11,"2","6817",0.343463343222505,"saulin_01_vp_10",-0.538605636165627,-0.091908,-0.0021999,"EC",-0.0591881123878324
"322","treatment","block 1",11,"2","6817",0.343463343222505,"saulin_01_vp_10",-0.538605636165627,-0.091908,-0.0021999,"PT",-0.265657005052963
"323","treatment","block 1",12,"1","3202",-0.309814785684319,"saulin_01_vp_10",-1.02059811255064,-0.091908,-0.0021999,"EC",-0.0591881123878324
"324","treatment","block 1",12,"1","3202",-0.309814785684319,"saulin_01_vp_10",-1.02059811255064,-0.091908,-0.0021999,"PT",-0.265657005052963
"325","treatment","block 1",13,"1","3561",0.12570396692023,"saulin_01_vp_10",-0.779601874358133,-0.091908,-0.0021999,"EC",-0.0591881123878324
