"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","EC","PT","sample","closeness"
"808","control","block 1",8,"2","1679",-0.134793939605942,"md_as_10",0.450536140445413,11,"behavior",-0.743357358341985
"809","control","block 1",9,"1","1333",-0.857885971581767,"md_as_10",0.450536140445413,11,"behavior",-0.696950161238622
"810","control","block 1",10,"2","3018",-0.819828496214618,"md_as_10",0.450536140445413,11,"behavior",-0.882578949652075
"811","control","block 1",11,"1","1733",-0.781771020847469,"md_as_10",0.450536140445413,11,"behavior",-1.02180054096217
"812","control","block 1",12,"1","3151",-0.591483644011726,"md_as_10",0.450536140445413,11,"behavior",-0.696950161238622
"813","control","block 1",13,"2","2434",0.169665863331248,"md_as_10",0.450536140445413,11,"behavior",-1.06820773806553
"814","control","block 1",14,"2","1988",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.789764555445349
"815","control","block 1",15,"1","3311",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",-0.743357358341985
"816","control","block 1",16,"2","1551",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.928986146755438
"817","control","block 1",17,"1","1331",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",-1.06820773806553
"818","control","block 1",18,"1","2232",-0.895943446948915,"md_as_10",0.450536140445413,11,"behavior",-0.604135767031895
"819","control","block 1",19,"2","2862",-0.287023841074536,"md_as_10",0.450536140445413,11,"behavior",-1.11461493516889
"820","control","block 1",20,"2","1005",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",-1.11461493516889
"821","control","block 1",21,"1","3597",-0.895943446948915,"md_as_10",0.450536140445413,11,"behavior",-1.30024372358234
"822","control","block 1",22,"2","4082",-0.363138791808834,"md_as_10",0.450536140445413,11,"behavior",-0.464914175721805
"823","control","block 1",23,"1","2720",-1.04817334841751,"md_as_10",0.450536140445413,11,"behavior",-0.279285387308352
"824","control","block 1",24,"2","3279",-0.17285141497309,"md_as_10",0.450536140445413,11,"behavior",-0.186470993101625
"825","control","block 1",25,"2","1478",-0.287023841074536,"md_as_10",0.450536140445413,11,"behavior",-0.511321372825169
"826","control","block 2",1,"1","2268",-0.895943446948915,"md_as_10",0.450536140445413,11,"behavior",-0.186470993101625
"827","control","block 2",2,"2","1381",0.321895764799842,"md_as_10",0.450536140445413,11,"behavior",-0.325692584411715
"828","control","block 2",3,"1","2733",-0.363138791808834,"md_as_10",0.450536140445413,11,"behavior",-0.0472494017915355
"829","control","block 2",4,"2","2924",-0.0586789888716444,"md_as_10",0.450536140445413,11,"behavior",-0.186470993101625
"830","control","block 2",5,"1","1602",-0.134793939605942,"md_as_10",0.450536140445413,11,"behavior",-0.372099781515079
"831","control","block 2",6,"2","2104",0.321895764799842,"md_as_10",0.450536140445413,11,"behavior",-0.0472494017915355
"832","control","block 2",7,"1","3059",-0.47731121791028,"md_as_10",0.450536140445413,11,"behavior",-0.418506978618442
"833","control","block 2",8,"2","2528",-0.553426168644577,"md_as_10",0.450536140445413,11,"behavior",-0.372099781515079
"834","control","block 2",9,"1","2634",-0.515368693277429,"md_as_10",0.450536140445413,11,"behavior",-0.743357358341985
"835","control","block 2",10,"2","1795",0.169665863331248,"md_as_10",0.450536140445413,11,"behavior",-0.557728569928532
"836","control","block 2",11,"1","3161",-0.515368693277429,"md_as_10",0.450536140445413,11,"behavior",-0.604135767031895
"837","control","block 2",12,"1","3905",-0.591483644011726,"md_as_10",0.450536140445413,11,"behavior",-0.650542964135259
"838","control","block 2",13,"1","2467",-1.3526331513547,"md_as_10",0.450536140445413,11,"behavior",-0.557728569928532
"839","control","block 2",14,"2","2841",-0.781771020847469,"md_as_10",0.450536140445413,11,"behavior",-0.836171752548712
"840","control","block 2",15,"1","3073",-0.705656070113172,"md_as_10",0.450536140445413,11,"behavior",-0.743357358341985
"841","control","block 2",16,"2","2312",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.975393343858802
"842","control","block 2",17,"1","1335",-0.705656070113172,"md_as_10",0.450536140445413,11,"behavior",-0.743357358341985
"843","control","block 2",18,"1","1852",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-1.25383652647898
"844","control","block 2",19,"2","1508",-0.972058397683213,"md_as_10",0.450536140445413,11,"behavior",-0.928986146755438
"845","control","block 2",20,"2","3700",-1.04817334841751,"md_as_10",0.450536140445413,11,"behavior",-1.11461493516889
"846","control","block 2",21,"1","1519",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-1.16102213227225
"847","control","block 2",22,"2","1941",-0.134793939605942,"md_as_10",0.450536140445413,11,"behavior",-0.511321372825169
"848","control","block 2",23,"1","1125",-0.705656070113172,"md_as_10",0.450536140445413,11,"behavior",-0.232878190204989
"849","control","block 2",24,"2","1865",-1.04817334841751,"md_as_10",0.450536140445413,11,"behavior",-0.696950161238622
"850","control","block 2",25,"2","1932",-0.287023841074536,"md_as_10",0.450536140445413,11,"behavior",-0.557728569928532
"851","treatment","block 1",1,"1","1675",-1.12428829915181,"md_as_10",0.450536140445413,11,"behavior",-0.928986146755438
"852","treatment","block 1",2,"2","3019",0.245780814065545,"md_as_10",0.450536140445413,11,"behavior",-0.511321372825169
"853","treatment","block 1",3,"1","1837",-0.553426168644577,"md_as_10",0.450536140445413,11,"behavior",-0.418506978618442
"854","treatment","block 1",4,"1","1345",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",-0.789764555445349
"855","treatment","block 1",5,"1","1874",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.604135767031895
"856","treatment","block 1",6,"1","1530",-0.857885971581767,"md_as_10",0.450536140445413,11,"behavior",-0.557728569928532
"857","treatment","block 1",7,"1","1923",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",0.138379386621918
"858","treatment","block 1",8,"1","3337",0.0174359618626529,"md_as_10",0.450536140445413,11,"behavior",-0.186470993101625
"859","treatment","block 1",9,"2","1863",0.131608387964099,"md_as_10",0.450536140445413,11,"behavior",-0.418506978618442
"860","treatment","block 1",10,"1","1133",-0.47731121791028,"md_as_10",0.450536140445413,11,"behavior",-0.279285387308352
"861","treatment","block 1",11,"2","2325",0.283838289432694,"md_as_10",0.450536140445413,11,"behavior",-0.372099781515079
"862","treatment","block 1",12,"1","1145",-0.667598594746023,"md_as_10",0.450536140445413,11,"behavior",-0.186470993101625
"863","treatment","block 1",13,"1","578",-0.553426168644577,"md_as_10",0.450536140445413,11,"behavior",-0.372099781515079
"864","treatment","block 1",14,"1","1554",-0.629541119378875,"md_as_10",0.450536140445413,11,"behavior",-0.140063795998262
"865","treatment","block 1",15,"1","2019",-0.210908890340239,"md_as_10",0.450536140445413,11,"behavior",-0.743357358341985
"866","treatment","block 1",16,"1","1231",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",-0.650542964135259
"867","treatment","block 1",17,"2","2441",-0.439253742543131,"md_as_10",0.450536140445413,11,"behavior",-2.08916607433952
"868","treatment","block 1",18,"1","1620",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.325692584411715
"869","treatment","block 1",19,"1","3067",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.0472494017915355
"870","treatment","block 1",20,"1","1267",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",-0.0472494017915355
"871","treatment","block 1",21,"2","3021",0.131608387964099,"md_as_10",0.450536140445413,11,"behavior",0.0919721895185544
"872","treatment","block 1",22,"1","3060",0.131608387964099,"md_as_10",0.450536140445413,11,"behavior",0.0919721895185544
"873","treatment","block 1",23,"1","2888",0.0554934372298016,"md_as_10",0.450536140445413,11,"behavior",-0.232878190204989
"874","treatment","block 1",24,"1","2205",-0.972058397683213,"md_as_10",0.450536140445413,11,"behavior",-0.0472494017915355
"875","treatment","block 1",25,"1","1162",-0.363138791808834,"md_as_10",0.450536140445413,11,"behavior",0.138379386621918
"876","treatment","block 2",1,"2","1324",-0.0206215135044958,"md_as_10",0.450536140445413,11,"behavior",-0.0936565988948988
"877","treatment","block 2",2,"1","2032",-0.439253742543131,"md_as_10",0.450536140445413,11,"behavior",-0.232878190204989
"878","treatment","block 2",3,"2","1643",-0.287023841074536,"md_as_10",0.450536140445413,11,"behavior",0.0455649924151911
"879","treatment","block 2",4,"2","2185",-0.363138791808834,"md_as_10",0.450536140445413,11,"behavior",-0.0472494017915355
"880","treatment","block 2",5,"2","1963",-0.401196267175983,"md_as_10",0.450536140445413,11,"behavior",-0.511321372825169
"881","treatment","block 2",6,"2","1991",-0.743713545480321,"md_as_10",0.450536140445413,11,"behavior",0.0455649924151911
"882","treatment","block 2",7,"2","3142",-0.629541119378875,"md_as_10",0.450536140445413,11,"behavior",-0.279285387308352
"883","treatment","block 2",8,"2","2031",0.0174359618626529,"md_as_10",0.450536140445413,11,"behavior",-0.279285387308352
"884","treatment","block 2",9,"1","2196",-0.819828496214618,"md_as_10",0.450536140445413,11,"behavior",0.138379386621918
"885","treatment","block 2",10,"2","2055",0.131608387964099,"md_as_10",0.450536140445413,11,"behavior",-0.232878190204989
"886","treatment","block 2",11,"1","1186",-0.515368693277429,"md_as_10",0.450536140445413,11,"behavior",-0.325692584411715
"887","treatment","block 2",12,"2","1598",-0.515368693277429,"md_as_10",0.450536140445413,11,"behavior",0.184786583725281
"888","treatment","block 2",13,"2","1864",-0.47731121791028,"md_as_10",0.450536140445413,11,"behavior",-0.325692584411715
"889","treatment","block 2",14,"2","1792",0.0554934372298016,"md_as_10",0.450536140445413,11,"behavior",-0.140063795998262
"890","treatment","block 2",15,"2","2003",0.283838289432694,"md_as_10",0.450536140445413,11,"behavior",0.0455649924151911
"891","treatment","block 2",16,"2","2386",0.39801071553414,"md_as_10",0.450536140445413,11,"behavior",-0.186470993101625
"892","treatment","block 2",17,"1","1824",-0.934000922316064,"md_as_10",0.450536140445413,11,"behavior",0.0455649924151911
"893","treatment","block 2",18,"2","1664",-0.0586789888716444,"md_as_10",0.450536140445413,11,"behavior",0.184786583725281
"894","treatment","block 2",19,"2","1683",-0.47731121791028,"md_as_10",0.450536140445413,11,"behavior",-0.372099781515079
"895","treatment","block 2",20,"2","2607",-0.0967364642387931,"md_as_10",0.450536140445413,11,"behavior",-0.000842204688172226
"896","treatment","block 2",21,"1","1174",-0.705656070113172,"md_as_10",0.450536140445413,11,"behavior",0.0919721895185544
"897","treatment","block 2",22,"2","1446",-0.895943446948915,"md_as_10",0.450536140445413,11,"behavior",0.184786583725281
"898","treatment","block 2",23,"2","2672",-0.17285141497309,"md_as_10",0.450536140445413,11,"behavior",0.0919721895185544
"899","treatment","block 2",24,"2","1560",-1.08623082378466,"md_as_10",0.450536140445413,11,"behavior",0.184786583725281
"900","treatment","block 2",25,"2","3628",-0.210908890340239,"md_as_10",0.450536140445413,11,"behavior",-0.0936565988948988
"901","control","block 1",1,"1","2088",0.474125666268437,"md_as_11",0.134294426478921,15,"behavior",0.277600977932008
"902","control","block 1",2,"2","2241",0.321895764799842,"md_as_11",0.134294426478921,15,"behavior",0.416822569242098
"903","control","block 1",3,"1","2918",0.207723338698396,"md_as_11",0.134294426478921,15,"behavior",0.277600977932008
"904","control","block 1",4,"2","3415",0.207723338698396,"md_as_11",0.134294426478921,15,"behavior",0.602451357655551
"905","control","block 1",5,"1","2782",-0.134793939605942,"md_as_11",0.134294426478921,15,"behavior",0.788080146069004
"906","control","block 1",6,"2","2859",0.0174359618626529,"md_as_11",0.134294426478921,15,"behavior",0.509636963448824
"907","control","block 1",7,"1","2734",-0.0967364642387931,"md_as_11",0.134294426478921,15,"behavior",0.695265751862277
"908","control","block 1",8,"2","1880",0.436068190901288,"md_as_11",0.134294426478921,15,"behavior",0.741672948965641
"909","control","block 1",9,"1","2122",-0.705656070113172,"md_as_11",0.134294426478921,15,"behavior",0.741672948965641
"910","control","block 1",10,"2","2773",0.626355567737032,"md_as_11",0.134294426478921,15,"behavior",0.880894540275731
"911","control","block 1",11,"1","1527",-0.553426168644577,"md_as_11",0.134294426478921,15,"behavior",0.880894540275731
"912","control","block 1",12,"1","2317",-0.591483644011726,"md_as_11",0.134294426478921,15,"behavior",0.927301737379094
"913","control","block 1",13,"2","2119",0.0554934372298016,"md_as_11",0.134294426478921,15,"behavior",0.834487343172367
"914","control","block 1",14,"2","2385",0.0554934372298016,"md_as_11",0.134294426478921,15,"behavior",0.880894540275731
"915","control","block 1",15,"1","708",-0.401196267175983,"md_as_11",0.134294426478921,15,"behavior",0.973708934482457
"916","control","block 1",16,"2","2705",0.740527993838478,"md_as_11",0.134294426478921,15,"behavior",0.880894540275731
"917","control","block 1",17,"1","1976",0.0935509125969503,"md_as_11",0.134294426478921,15,"behavior",0.788080146069004
"918","control","block 1",18,"1","2356",0.131608387964099,"md_as_11",0.134294426478921,15,"behavior",0.788080146069004
"919","control","block 1",19,"2","2555",0.321895764799842,"md_as_11",0.134294426478921,15,"behavior",0.695265751862277
"920","control","block 1",20,"2","1905",0.550240617002734,"md_as_11",0.134294426478921,15,"behavior",0.602451357655551
"921","control","block 1",21,"1","2505",-0.210908890340239,"md_as_11",0.134294426478921,15,"behavior",0.834487343172367
"922","control","block 1",22,"2","3895",0.359953240166991,"md_as_11",0.134294426478921,15,"behavior",0.973708934482457
"923","control","block 1",23,"1","1674",-0.47731121791028,"md_as_11",0.134294426478921,15,"behavior",0.973708934482457
"924","control","block 1",24,"2","2622",0.321895764799842,"md_as_11",0.134294426478921,15,"behavior",0.880894540275731
"925","control","block 1",25,"2","2984",0.39801071553414,"md_as_11",0.134294426478921,15,"behavior",1.06652332868918
"926","control","block 2",1,"1","1890",-0.819828496214618,"md_as_11",0.134294426478921,15,"behavior",1.34496651130936
"927","control","block 2",2,"2","2457",0.169665863331248,"md_as_11",0.134294426478921,15,"behavior",1.20574491999927
"928","control","block 2",3,"1","1752",-0.515368693277429,"md_as_11",0.134294426478921,15,"behavior",1.298559314206
"929","control","block 2",4,"2","2900",0.512183141635586,"md_as_11",0.134294426478921,15,"behavior",1.15933772289591
"930","control","block 2",5,"1","1934",-0.401196267175983,"md_as_11",0.134294426478921,15,"behavior",1.06652332868918
"931","control","block 2",6,"2","2463",0.626355567737032,"md_as_11",0.134294426478921,15,"behavior",1.11293052579255
"932","control","block 2",7,"1","1971",0.245780814065545,"md_as_11",0.134294426478921,15,"behavior",0.695265751862277
"933","control","block 2",8,"2","2648",1.00693032140852,"md_as_11",0.134294426478921,15,"behavior",0.880894540275731
"934","control","block 2",9,"1","3063",0.39801071553414,"md_as_11",0.134294426478921,15,"behavior",0.834487343172367
"935","control","block 2",10,"2","1488",0.474125666268437,"md_as_11",0.134294426478921,15,"behavior",1.298559314206
"936","control","block 2",11,"1","2031",-0.0967364642387931,"md_as_11",0.134294426478921,15,"behavior",0.834487343172367
