"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_loss"
"431",2,1,23,1997,1,"md_as_15","reciprocity","treatment",40
"432",2,1,24,2709,1,"md_as_15","reciprocity","treatment",40
"433",2,1,25,1141,1,"md_as_15","reciprocity","treatment",240
"434",2,1,26,1350,1,"md_as_15","reciprocity","treatment",60
"435",2,1,27,799,1,"md_as_15","reciprocity","treatment",320
"436",2,1,28,834,1,"md_as_15","reciprocity","treatment",160
"437",2,1,29,1172,1,"md_as_15","reciprocity","treatment",320
"438",2,1,30,859,0,"md_as_15","reciprocity","treatment",360
"439",2,1,31,922,0,"md_as_15","reciprocity","treatment",360
"440",2,1,32,649,1,"md_as_15","reciprocity","treatment",380
"441",2,1,33,767,1,"md_as_15","reciprocity","treatment",300
"442",2,1,34,926,0,"md_as_15","reciprocity","treatment",380
"443",2,2,1,1552,1,"md_as_15","reciprocity","treatment",340
"444",2,2,2,1066,1,"md_as_15","reciprocity","treatment",240
"445",2,2,3,391,0,"md_as_15","reciprocity","treatment",120
"446",2,2,4,1092,1,"md_as_15","reciprocity","treatment",280
"447",2,2,5,693,1,"md_as_15","reciprocity","treatment",220
"448",2,2,6,916,1,"md_as_15","reciprocity","treatment",300
"449",2,2,7,797,1,"md_as_15","reciprocity","treatment",220
"450",2,2,8,547,1,"md_as_15","reciprocity","treatment",100
"451",2,2,9,631,1,"md_as_15","reciprocity","treatment",60
"452",2,2,10,818,1,"md_as_15","reciprocity","treatment",120
"453",2,2,11,735,1,"md_as_15","reciprocity","treatment",360
"454",2,2,12,614,1,"md_as_15","reciprocity","treatment",360
"455",2,2,13,667,0,"md_as_15","reciprocity","treatment",160
"456",2,2,14,761,1,"md_as_15","reciprocity","treatment",280
"457",2,2,15,1045,1,"md_as_15","reciprocity","treatment",380
"458",2,2,16,1578,0,"md_as_15","reciprocity","treatment",20
"459",2,2,17,959,1,"md_as_15","reciprocity","treatment",380
"460",2,2,18,1179,1,"md_as_15","reciprocity","treatment",100
"461",2,2,19,822,1,"md_as_15","reciprocity","treatment",340
"462",2,2,20,715,1,"md_as_15","reciprocity","treatment",180
"463",2,2,21,774,1,"md_as_15","reciprocity","treatment",20
"464",2,2,22,3052,0,"md_as_15","reciprocity","treatment",180
"465",2,2,23,891,1,"md_as_15","reciprocity","treatment",40
"466",2,2,24,932,1,"md_as_15","reciprocity","treatment",40
"467",2,2,25,398,1,"md_as_15","reciprocity","treatment",240
"468",2,2,26,398,1,"md_as_15","reciprocity","treatment",60
"469",2,2,27,836,1,"md_as_15","reciprocity","treatment",320
"470",2,2,28,660,0,"md_as_15","reciprocity","treatment",160
"471",2,2,29,395,1,"md_as_15","reciprocity","treatment",320
"472",2,2,30,670,0,"md_as_15","reciprocity","treatment",360
"473",2,2,31,713,1,"md_as_15","reciprocity","treatment",360
"474",2,2,32,907,1,"md_as_15","reciprocity","treatment",380
"475",2,2,33,2252,0,"md_as_15","reciprocity","treatment",300
"476",2,2,34,974,0,"md_as_15","reciprocity","treatment",380
"477",2,3,1,925,1,"md_as_15","reciprocity","treatment",280
"478",2,3,2,953,1,"md_as_15","reciprocity","treatment",340
"479",2,3,3,993,1,"md_as_15","reciprocity","treatment",360
"480",2,3,4,1062,1,"md_as_15","reciprocity","treatment",360
"481",2,3,5,680,1,"md_as_15","reciprocity","treatment",280
"482",2,3,6,840,1,"md_as_15","reciprocity","treatment",360
"483",2,3,7,677,1,"md_as_15","reciprocity","treatment",360
"484",2,3,8,770,1,"md_as_15","reciprocity","treatment",380
"485",2,3,9,761,1,"md_as_15","reciprocity","treatment",300
"486",2,3,10,683,1,"md_as_15","reciprocity","treatment",380
"487",2,3,11,725,0,"md_as_15","reciprocity","treatment",240
"488",2,3,12,647,1,"md_as_15","reciprocity","treatment",320
"489",2,3,13,521,0,"md_as_15","reciprocity","treatment",20
"490",2,3,14,724,1,"md_as_15","reciprocity","treatment",180
"491",2,3,15,2148,0,"md_as_15","reciprocity","treatment",160
"492",2,3,16,966,0,"md_as_15","reciprocity","treatment",60
"493",2,3,17,840,0,"md_as_15","reciprocity","treatment",120
"494",2,3,18,919,0,"md_as_15","reciprocity","treatment",340
"495",2,3,19,716,1,"md_as_15","reciprocity","treatment",380
"496",2,3,20,949,1,"md_as_15","reciprocity","treatment",100
"497",2,3,21,711,0,"md_as_15","reciprocity","treatment",120
"498",2,3,22,794,0,"md_as_15","reciprocity","treatment",160
"499",2,3,23,697,0,"md_as_15","reciprocity","treatment",220
"500",2,3,24,1081,1,"md_as_15","reciprocity","treatment",20
"501",2,3,25,1028,0,"md_as_15","reciprocity","treatment",40
"502",2,3,26,1771,1,"md_as_15","reciprocity","treatment",220
"503",2,3,27,876,1,"md_as_15","reciprocity","treatment",240
"504",2,3,28,1614,1,"md_as_15","reciprocity","treatment",300
"505",2,3,29,1790,0,"md_as_15","reciprocity","treatment",180
"506",2,3,30,568,1,"md_as_15","reciprocity","treatment",60
"507",2,3,31,959,0,"md_as_15","reciprocity","treatment",380
"508",2,3,32,344,0,"md_as_15","reciprocity","treatment",40
"509",2,3,33,833,1,"md_as_15","reciprocity","treatment",320
"510",2,3,34,717,1,"md_as_15","reciprocity","treatment",100
"511",2,1,1,1424,1,"md_as_15","reciprocity","control",40
"512",2,1,2,828,1,"md_as_15","reciprocity","control",320
"513",2,1,3,787,1,"md_as_15","reciprocity","control",20
"514",2,1,4,703,1,"md_as_15","reciprocity","control",280
"515",2,1,5,643,1,"md_as_15","reciprocity","control",60
"516",2,1,6,788,1,"md_as_15","reciprocity","control",380
"517",2,1,7,642,0,"md_as_15","reciprocity","control",240
"518",2,1,8,744,1,"md_as_15","reciprocity","control",360
"519",2,1,9,369,1,"md_as_15","reciprocity","control",120
"520",2,1,10,920,1,"md_as_15","reciprocity","control",60
"521",2,1,11,844,1,"md_as_15","reciprocity","control",360
"522",2,1,12,809,0,"md_as_15","reciprocity","control",380
"523",2,1,13,823,1,"md_as_15","reciprocity","control",100
"524",2,1,14,712,1,"md_as_15","reciprocity","control",300
"525",2,1,15,771,1,"md_as_15","reciprocity","control",360
"526",2,1,16,783,1,"md_as_15","reciprocity","control",320
"527",2,1,17,362,0,"md_as_15","reciprocity","control",180
"528",2,1,18,465,0,"md_as_15","reciprocity","control",340
"529",2,1,19,552,1,"md_as_15","reciprocity","control",380
"530",2,1,20,1051,1,"md_as_15","reciprocity","control",40
"531",2,1,21,732,1,"md_as_15","reciprocity","control",240
"532",2,1,22,658,1,"md_as_15","reciprocity","control",220
"533",2,1,23,893,1,"md_as_15","reciprocity","control",160
"534",2,1,24,714,1,"md_as_15","reciprocity","control",280
"535",2,1,25,689,1,"md_as_15","reciprocity","control",220
"536",2,1,26,782,1,"md_as_15","reciprocity","control",300
"537",2,1,27,656,1,"md_as_15","reciprocity","control",180
"538",2,1,28,731,1,"md_as_15","reciprocity","control",360
"539",2,1,29,744,1,"md_as_15","reciprocity","control",160
"540",2,1,30,745,1,"md_as_15","reciprocity","control",340
"541",2,1,31,1070,1,"md_as_15","reciprocity","control",20
"542",2,1,32,750,1,"md_as_15","reciprocity","control",120
"543",2,1,33,1130,1,"md_as_15","reciprocity","control",100
"544",2,1,34,989,1,"md_as_15","reciprocity","control",380
"545",2,2,1,902,0,"md_as_15","reciprocity","control",40
"546",2,2,2,378,0,"md_as_15","reciprocity","control",320
"547",2,2,3,381,1,"md_as_15","reciprocity","control",20
"548",2,2,4,489,0,"md_as_15","reciprocity","control",280
"549",2,2,5,1177,1,"md_as_15","reciprocity","control",60
"550",2,2,6,759,1,"md_as_15","reciprocity","control",380
"551",2,2,7,1104,1,"md_as_15","reciprocity","control",240
"552",2,2,8,1147,1,"md_as_15","reciprocity","control",360
"553",2,2,9,1174,1,"md_as_15","reciprocity","control",120
"554",2,2,10,807,0,"md_as_15","reciprocity","control",60
"555",2,2,11,746,1,"md_as_15","reciprocity","control",360
"556",2,2,12,675,0,"md_as_15","reciprocity","control",380
"557",2,2,13,522,1,"md_as_15","reciprocity","control",100
"558",2,2,14,680,1,"md_as_15","reciprocity","control",300
"559",2,2,15,869,1,"md_as_15","reciprocity","control",360
"560",2,2,16,1348,1,"md_as_15","reciprocity","control",320
"561",2,2,17,1881,1,"md_as_15","reciprocity","control",180
"562",2,2,18,600,1,"md_as_15","reciprocity","control",340
"563",2,2,19,635,1,"md_as_15","reciprocity","control",380
"564",2,2,20,794,1,"md_as_15","reciprocity","control",40
"565",2,2,21,420,1,"md_as_15","reciprocity","control",240
"566",2,2,22,722,1,"md_as_15","reciprocity","control",220
"567",2,2,23,635,1,"md_as_15","reciprocity","control",160
"568",2,2,24,1150,1,"md_as_15","reciprocity","control",280
"569",2,2,25,576,1,"md_as_15","reciprocity","control",220
"570",2,2,26,681,1,"md_as_15","reciprocity","control",300
"571",2,2,27,738,1,"md_as_15","reciprocity","control",180
"572",2,2,28,902,1,"md_as_15","reciprocity","control",360
"573",2,2,29,746,1,"md_as_15","reciprocity","control",160
"574",2,2,30,1692,1,"md_as_15","reciprocity","control",340
"575",2,2,31,1177,1,"md_as_15","reciprocity","control",20
"576",2,2,32,1115,1,"md_as_15","reciprocity","control",120
"577",2,2,33,935,1,"md_as_15","reciprocity","control",100
"578",2,2,34,1029,1,"md_as_15","reciprocity","control",380
"579",2,3,1,658,1,"md_as_15","reciprocity","control",320
"580",2,3,2,947,1,"md_as_15","reciprocity","control",280
"581",2,3,3,537,1,"md_as_15","reciprocity","control",180
"582",2,3,4,1211,1,"md_as_15","reciprocity","control",360
"583",2,3,5,616,1,"md_as_15","reciprocity","control",340
"584",2,3,6,1273,1,"md_as_15","reciprocity","control",20
"585",2,3,7,512,0,"md_as_15","reciprocity","control",100
"586",2,3,8,863,1,"md_as_15","reciprocity","control",240
"587",2,3,9,1089,1,"md_as_15","reciprocity","control",60
"588",2,3,10,2527,0,"md_as_15","reciprocity","control",60
"589",2,3,11,1021,1,"md_as_15","reciprocity","control",20
"590",2,3,12,446,1,"md_as_15","reciprocity","control",320
"591",2,3,13,1171,1,"md_as_15","reciprocity","control",180
"592",2,3,14,576,1,"md_as_15","reciprocity","control",380
"593",2,3,15,441,0,"md_as_15","reciprocity","control",160
"594",2,3,16,887,0,"md_as_15","reciprocity","control",280
"595",2,3,17,434,1,"md_as_15","reciprocity","control",380
"596",2,3,18,1430,1,"md_as_15","reciprocity","control",120
"597",2,3,19,887,0,"md_as_15","reciprocity","control",40
"598",2,3,20,538,1,"md_as_15","reciprocity","control",380
"599",2,3,21,1631,1,"md_as_15","reciprocity","control",220
"600",2,3,22,1500,0,"md_as_15","reciprocity","control",340
"601",2,3,23,539,0,"md_as_15","reciprocity","control",120
"602",2,3,24,433,1,"md_as_15","reciprocity","control",220
"603",2,3,25,854,1,"md_as_15","reciprocity","control",40
"604",2,3,26,1333,1,"md_as_15","reciprocity","control",360
"605",2,3,27,1141,1,"md_as_15","reciprocity","control",300
"606",2,3,28,1574,0,"md_as_15","reciprocity","control",380
"607",2,3,29,727,1,"md_as_15","reciprocity","control",160
"608",2,3,30,865,1,"md_as_15","reciprocity","control",100
"609",2,3,31,871,1,"md_as_15","reciprocity","control",240
"610",2,3,32,573,1,"md_as_15","reciprocity","control",360
"611",2,3,33,1253,1,"md_as_15","reciprocity","control",300
"612",2,3,34,1186,1,"md_as_15","reciprocity","control",360
"613",3,1,1,1371,0,"md_as_16","reciprocity","control",280
"614",3,1,2,2239,1,"md_as_16","reciprocity","control",20
"615",3,1,3,1691,0,"md_as_16","reciprocity","control",240
"616",3,1,4,1769,0,"md_as_16","reciprocity","control",220
"617",3,1,5,2450,1,"md_as_16","reciprocity","control",120
"618",3,1,6,1875,0,"md_as_16","reciprocity","control",360
"619",3,1,7,2207,1,"md_as_16","reciprocity","control",340
"620",3,1,8,1292,0,"md_as_16","reciprocity","control",60
"621",3,1,9,985,0,"md_as_16","reciprocity","control",180
"622",3,1,10,1385,0,"md_as_16","reciprocity","control",100
"623",3,1,11,1074,0,"md_as_16","reciprocity","control",120
"624",3,1,12,1056,0,"md_as_16","reciprocity","control",300
"625",3,1,13,1277,0,"md_as_16","reciprocity","control",360
"626",3,1,14,1163,0,"md_as_16","reciprocity","control",40
"627",3,1,15,1496,0,"md_as_16","reciprocity","control",340
"628",3,1,16,2264,0,"md_as_16","reciprocity","control",40
"629",3,1,17,2675,1,"md_as_16","reciprocity","control",180
"630",3,1,18,2180,0,"md_as_16","reciprocity","control",380
"631",3,1,19,2451,1,"md_as_16","reciprocity","control",360
"632",3,1,20,1851,0,"md_as_16","reciprocity","control",60
"633",3,1,21,2817,1,"md_as_16","reciprocity","control",380
"634",3,1,22,1937,0,"md_as_16","reciprocity","control",320
"635",3,1,23,1783,0,"md_as_16","reciprocity","control",160
"636",3,1,24,3528,1,"md_as_16","reciprocity","control",320
"637",3,1,25,1815,0,"md_as_16","reciprocity","control",220
"638",3,1,26,1714,0,"md_as_16","reciprocity","control",100
"639",3,1,27,2569,0,"md_as_16","reciprocity","control",240
"640",3,1,28,1712,0,"md_as_16","reciprocity","control",380
"641",3,1,29,1367,0,"md_as_16","reciprocity","control",280
"642",3,1,30,1293,0,"md_as_16","reciprocity","control",300
"643",3,1,31,1222,0,"md_as_16","reciprocity","control",20
"644",3,1,32,2418,0,"md_as_16","reciprocity","control",160
"645",3,1,33,2257,0,"md_as_16","reciprocity","control",380
"646",3,1,34,3576,0,"md_as_16","reciprocity","control",360
"647",3,2,1,2725,0,"md_as_16","reciprocity","control",280
"648",3,2,2,1874,1,"md_as_16","reciprocity","control",20
"649",3,2,3,1878,0,"md_as_16","reciprocity","control",240
"650",3,2,4,1685,0,"md_as_16","reciprocity","control",220
"651",3,2,5,1583,0,"md_as_16","reciprocity","control",120
"652",3,2,6,1518,0,"md_as_16","reciprocity","control",360
"653",3,2,7,1979,0,"md_as_16","reciprocity","control",340
"654",3,2,8,2127,0,"md_as_16","reciprocity","control",60
"655",3,2,9,1461,0,"md_as_16","reciprocity","control",180
"656",3,2,10,1710,0,"md_as_16","reciprocity","control",100
"657",3,2,11,1299,0,"md_as_16","reciprocity","control",120
"658",3,2,12,1563,0,"md_as_16","reciprocity","control",300
"659",3,2,13,2194,0,"md_as_16","reciprocity","control",360
"660",3,2,14,1681,0,"md_as_16","reciprocity","control",40
"661",3,2,15,2285,1,"md_as_16","reciprocity","control",340
"662",3,2,16,1480,0,"md_as_16","reciprocity","control",40
"663",3,2,17,1676,0,"md_as_16","reciprocity","control",180
"664",3,2,18,2332,0,"md_as_16","reciprocity","control",380
"665",3,2,19,2113,1,"md_as_16","reciprocity","control",360
"666",3,2,20,1901,0,"md_as_16","reciprocity","control",60
"667",3,2,21,1744,0,"md_as_16","reciprocity","control",380
"668",3,2,22,2283,0,"md_as_16","reciprocity","control",320
"669",3,2,23,2186,1,"md_as_16","reciprocity","control",160
"670",3,2,24,1955,0,"md_as_16","reciprocity","control",320
"671",3,2,25,1627,0,"md_as_16","reciprocity","control",220
"672",3,2,26,1827,0,"md_as_16","reciprocity","control",100
"673",3,2,27,1923,0,"md_as_16","reciprocity","control",240
"674",3,2,28,1693,1,"md_as_16","reciprocity","control",380
"675",3,2,29,1904,0,"md_as_16","reciprocity","control",280
"676",3,2,30,1879,0,"md_as_16","reciprocity","control",300
"677",3,2,31,1218,0,"md_as_16","reciprocity","control",20
"678",3,2,32,1110,0,"md_as_16","reciprocity","control",160
"679",3,2,33,2082,1,"md_as_16","reciprocity","control",380
"680",3,2,34,1601,0,"md_as_16","reciprocity","control",360
"681",3,3,1,1751,0,"md_as_16","reciprocity","control",40
"682",3,3,2,1600,0,"md_as_16","reciprocity","control",380
"683",3,3,3,2138,0,"md_as_16","reciprocity","control",360
"684",3,3,4,2699,1,"md_as_16","reciprocity","control",340
"685",3,3,5,1863,0,"md_as_16","reciprocity","control",120
"686",3,3,6,1901,0,"md_as_16","reciprocity","control",280
"687",3,3,7,1732,0,"md_as_16","reciprocity","control",300
"688",3,3,8,1413,0,"md_as_16","reciprocity","control",100
"689",3,3,9,2092,1,"md_as_16","reciprocity","control",380
"690",3,3,10,1506,0,"md_as_16","reciprocity","control",160
"691",3,3,11,1920,1,"md_as_16","reciprocity","control",340
"692",3,3,12,1710,0,"md_as_16","reciprocity","control",360
"693",3,3,13,1436,0,"md_as_16","reciprocity","control",220
"694",3,3,14,2570,0,"md_as_16","reciprocity","control",60
"695",3,3,15,1703,1,"md_as_16","reciprocity","control",240
"696",3,3,16,1420,0,"md_as_16","reciprocity","control",100
"697",3,3,17,1750,0,"md_as_16","reciprocity","control",60
"698",3,3,18,2053,0,"md_as_16","reciprocity","control",180
"699",3,3,19,1999,0,"md_as_16","reciprocity","control",360
"700",3,3,20,1531,0,"md_as_16","reciprocity","control",280
"701",3,3,21,1670,0,"md_as_16","reciprocity","control",20
"702",3,3,22,3155,1,"md_as_16","reciprocity","control",300
"703",3,3,23,1377,0,"md_as_16","reciprocity","control",180
"704",3,3,24,1589,0,"md_as_16","reciprocity","control",40
"705",3,3,25,1387,0,"md_as_16","reciprocity","control",120
"706",3,3,26,2388,1,"md_as_16","reciprocity","control",380
"707",3,3,27,1539,0,"md_as_16","reciprocity","control",220
"708",3,3,28,2086,0,"md_as_16","reciprocity","control",360
"709",3,3,29,2255,0,"md_as_16","reciprocity","control",240
"710",3,3,30,2060,0,"md_as_16","reciprocity","control",380
"711",3,3,31,2435,0,"md_as_16","reciprocity","control",20
"712",3,3,32,2058,1,"md_as_16","reciprocity","control",320
"713",3,3,33,2180,0,"md_as_16","reciprocity","control",160
"714",3,3,34,1762,0,"md_as_16","reciprocity","control",320
"715",3,1,1,2127,1,"md_as_16","reciprocity","treatment",380
"716",3,1,2,1890,0,"md_as_16","reciprocity","treatment",120
"717",3,1,3,1209,1,"md_as_16","reciprocity","treatment",360
"718",3,1,4,1620,0,"md_as_16","reciprocity","treatment",120
"719",3,1,5,1636,0,"md_as_16","reciprocity","treatment",180
"720",3,1,6,1374,0,"md_as_16","reciprocity","treatment",360
"721",3,1,7,2158,1,"md_as_16","reciprocity","treatment",380
"722",3,1,8,1494,0,"md_as_16","reciprocity","treatment",280
"723",3,1,9,2244,0,"md_as_16","reciprocity","treatment",180
"724",3,1,10,2478,1,"md_as_16","reciprocity","treatment",300
"725",3,1,11,1585,0,"md_as_16","reciprocity","treatment",360
"726",3,1,12,2030,0,"md_as_16","reciprocity","treatment",240
"727",3,1,13,1156,0,"md_as_16","reciprocity","treatment",60
"728",3,1,14,2126,0,"md_as_16","reciprocity","treatment",100
"729",3,1,15,1670,0,"md_as_16","reciprocity","treatment",160
"730",3,1,16,1372,0,"md_as_16","reciprocity","treatment",20
"731",3,1,17,2204,1,"md_as_16","reciprocity","treatment",280
"732",3,1,18,1988,0,"md_as_16","reciprocity","treatment",100
"733",3,1,19,1240,0,"md_as_16","reciprocity","treatment",40
"734",3,1,20,1316,0,"md_as_16","reciprocity","treatment",40
"735",3,1,21,1843,1,"md_as_16","reciprocity","treatment",320
"736",3,1,22,1508,0,"md_as_16","reciprocity","treatment",220
"737",3,1,23,1396,0,"md_as_16","reciprocity","treatment",240
"738",3,1,24,2291,0,"md_as_16","reciprocity","treatment",360
"739",3,1,25,1546,1,"md_as_16","reciprocity","treatment",340
"740",3,1,26,1544,0,"md_as_16","reciprocity","treatment",160
"741",3,1,27,1584,0,"md_as_16","reciprocity","treatment",340
"742",3,1,28,1562,1,"md_as_16","reciprocity","treatment",300
"743",3,1,29,1663,0,"md_as_16","reciprocity","treatment",220
"744",3,1,30,1428,0,"md_as_16","reciprocity","treatment",320
"745",3,1,31,1526,1,"md_as_16","reciprocity","treatment",380
"746",3,1,32,1490,0,"md_as_16","reciprocity","treatment",380
"747",3,1,33,2134,0,"md_as_16","reciprocity","treatment",20
"748",3,1,34,1266,0,"md_as_16","reciprocity","treatment",60
