"","subj_idx","blockno","trialno","rt","response","id","motive","condition","order","other_poss_loss"
"5671",38,2,"10","2437",1,"saulin_01_vp_46","empathy","decay","con_first",220
"5672",38,2,"11","1116",1,"saulin_01_vp_46","empathy","decay","con_first",380
"5673",38,2,"12","1485",0,"saulin_01_vp_46","empathy","decay","con_first",380
"5674",38,2,"13","1964",0,"saulin_01_vp_46","empathy","decay","con_first",280
"5675",38,2,"14","1999",0,"saulin_01_vp_46","empathy","decay","con_first",180
"5676",38,2,"15","1202",1,"saulin_01_vp_46","empathy","decay","con_first",360
"5677",38,2,"16","1194",1,"saulin_01_vp_46","empathy","decay","con_first",380
"5678",38,2,"17","2704",0,"saulin_01_vp_46","empathy","decay","con_first",100
"5679",38,2,"18","3197",1,"saulin_01_vp_46","empathy","decay","con_first",240
"5680",38,2,"19","2409",1,"saulin_01_vp_46","empathy","decay","con_first",320
"5681",38,2,"20","1799",0,"saulin_01_vp_46","empathy","decay","con_first",160
"5682",38,2,"21","3553",0,"saulin_01_vp_46","empathy","decay","con_first",40
"5683",38,2,"22","1900",1,"saulin_01_vp_46","empathy","decay","con_first",120
"5684",38,2,"23","1866",1,"saulin_01_vp_46","empathy","decay","con_first",20
"5685",38,2,"24","3550",1,"saulin_01_vp_46","empathy","decay","con_first",280
"5686",38,2,"25","1928",0,"saulin_01_vp_46","empathy","decay","con_first",380
"5687",38,3,"1","1684",1,"saulin_01_vp_46","empathy","decay","con_first",340
"5688",38,3,"2","2394",1,"saulin_01_vp_46","empathy","decay","con_first",340
"5689",38,3,"3","2131",0,"saulin_01_vp_46","empathy","decay","con_first",280
"5690",38,3,"4","1461",0,"saulin_01_vp_46","empathy","decay","con_first",120
"5691",38,3,"5","2428",0,"saulin_01_vp_46","empathy","decay","con_first",100
"5692",38,3,"6","1743",1,"saulin_01_vp_46","empathy","decay","con_first",220
"5693",38,3,"7","3839",0,"saulin_01_vp_46","empathy","decay","con_first",280
"5694",38,3,"8","1674",1,"saulin_01_vp_46","empathy","decay","con_first",360
"5695",38,3,"10","3056",0,"saulin_01_vp_46","empathy","decay","con_first",240
"5696",38,3,"11","1384",1,"saulin_01_vp_46","empathy","decay","con_first",320
"5697",38,3,"12","1808",1,"saulin_01_vp_46","empathy","decay","con_first",360
"5698",38,3,"13","2434",0,"saulin_01_vp_46","empathy","decay","con_first",180
"5699",38,3,"14","1954",1,"saulin_01_vp_46","empathy","decay","con_first",380
"5700",38,3,"15","3282",1,"saulin_01_vp_46","empathy","decay","con_first",240
"5701",38,3,"16","3078",1,"saulin_01_vp_46","empathy","decay","con_first",220
"5702",38,3,"17","3329",1,"saulin_01_vp_46","empathy","decay","con_first",380
"5703",38,3,"18","1827",0,"saulin_01_vp_46","empathy","decay","con_first",380
"5704",38,3,"19","3378",0,"saulin_01_vp_46","empathy","decay","con_first",300
"5705",38,3,"20","2249",1,"saulin_01_vp_46","empathy","decay","con_first",320
"5706",38,3,"21","2901",0,"saulin_01_vp_46","empathy","decay","con_first",20
"5707",38,3,"22","2170",0,"saulin_01_vp_46","empathy","decay","con_first",60
"5708",38,3,"23","2302",0,"saulin_01_vp_46","empathy","decay","con_first",40
"5709",38,3,"24","3214",0,"saulin_01_vp_46","empathy","decay","con_first",180
"5710",38,3,"25","2164",1,"saulin_01_vp_46","empathy","decay","con_first",380
"5711",39,1,"1","1144",1,"saulin_01_vp_47","empathy","control","treat_first",320
"5712",39,1,"2","1541",0,"saulin_01_vp_47","empathy","control","treat_first",380
"5713",39,1,"3","1727",0,"saulin_01_vp_47","empathy","control","treat_first",100
"5714",39,1,"4","2329",1,"saulin_01_vp_47","empathy","control","treat_first",40
"5715",39,1,"5","1341",1,"saulin_01_vp_47","empathy","control","treat_first",340
"5716",39,1,"6","1462",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5717",39,1,"7","1145",1,"saulin_01_vp_47","empathy","control","treat_first",180
"5718",39,1,"8","2234",1,"saulin_01_vp_47","empathy","control","treat_first",220
"5719",39,1,"9","1162",1,"saulin_01_vp_47","empathy","control","treat_first",120
"5720",39,1,"10","1117",1,"saulin_01_vp_47","empathy","control","treat_first",180
"5721",39,1,"11","1076",1,"saulin_01_vp_47","empathy","control","treat_first",220
"5722",39,1,"12","1404",0,"saulin_01_vp_47","empathy","control","treat_first",280
"5723",39,1,"13","898",1,"saulin_01_vp_47","empathy","control","treat_first",240
"5724",39,1,"14","828",1,"saulin_01_vp_47","empathy","control","treat_first",340
"5725",39,1,"15","1204",1,"saulin_01_vp_47","empathy","control","treat_first",360
"5726",39,1,"16","1837",1,"saulin_01_vp_47","empathy","control","treat_first",60
"5727",39,1,"17","885",1,"saulin_01_vp_47","empathy","control","treat_first",280
"5728",39,1,"18","1291",1,"saulin_01_vp_47","empathy","control","treat_first",240
"5729",39,1,"19","1796",0,"saulin_01_vp_47","empathy","control","treat_first",20
"5730",39,1,"20","1773",1,"saulin_01_vp_47","empathy","control","treat_first",160
"5731",39,1,"21","655",1,"saulin_01_vp_47","empathy","control","treat_first",300
"5732",39,1,"22","1234",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5733",39,1,"23","1317",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5734",39,1,"24","911",1,"saulin_01_vp_47","empathy","control","treat_first",320
"5735",39,1,"25","1844",1,"saulin_01_vp_47","empathy","control","treat_first",360
"5736",39,2,"1","3177",1,"saulin_01_vp_47","empathy","control","treat_first",320
"5737",39,2,"2","1578",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5738",39,2,"3","2600",1,"saulin_01_vp_47","empathy","control","treat_first",100
"5739",39,2,"4","2837",0,"saulin_01_vp_47","empathy","control","treat_first",40
"5740",39,2,"5","1767",1,"saulin_01_vp_47","empathy","control","treat_first",340
"5741",39,2,"6","1496",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5742",39,2,"7","1930",1,"saulin_01_vp_47","empathy","control","treat_first",180
"5743",39,2,"8","1547",1,"saulin_01_vp_47","empathy","control","treat_first",220
"5744",39,2,"9","2141",0,"saulin_01_vp_47","empathy","control","treat_first",120
"5745",39,2,"10","1455",1,"saulin_01_vp_47","empathy","control","treat_first",180
"5746",39,2,"11","1895",1,"saulin_01_vp_47","empathy","control","treat_first",220
"5747",39,2,"12","2804",1,"saulin_01_vp_47","empathy","control","treat_first",280
"5748",39,2,"13","2616",0,"saulin_01_vp_47","empathy","control","treat_first",240
"5749",39,2,"14","1009",1,"saulin_01_vp_47","empathy","control","treat_first",340
"5750",39,2,"15","2042",1,"saulin_01_vp_47","empathy","control","treat_first",360
"5751",39,2,"16","3181",0,"saulin_01_vp_47","empathy","control","treat_first",60
"5752",39,2,"17","1790",1,"saulin_01_vp_47","empathy","control","treat_first",280
"5753",39,2,"18","2261",1,"saulin_01_vp_47","empathy","control","treat_first",240
"5754",39,2,"19","1502",1,"saulin_01_vp_47","empathy","control","treat_first",20
"5755",39,2,"20","2477",1,"saulin_01_vp_47","empathy","control","treat_first",160
"5756",39,2,"21","940",1,"saulin_01_vp_47","empathy","control","treat_first",300
"5757",39,2,"23","3053",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5758",39,2,"24","2151",1,"saulin_01_vp_47","empathy","control","treat_first",320
"5759",39,2,"25","2184",1,"saulin_01_vp_47","empathy","control","treat_first",360
"5760",39,3,"1","2250",1,"saulin_01_vp_47","empathy","control","treat_first",120
"5761",39,3,"2","1575",1,"saulin_01_vp_47","empathy","control","treat_first",280
"5762",39,3,"3","1772",0,"saulin_01_vp_47","empathy","control","treat_first",180
"5763",39,3,"4","1962",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5764",39,3,"5","1576",1,"saulin_01_vp_47","empathy","control","treat_first",360
"5765",39,3,"6","1804",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5766",39,3,"7","1885",0,"saulin_01_vp_47","empathy","control","treat_first",380
"5767",39,3,"8","1325",1,"saulin_01_vp_47","empathy","control","treat_first",160
"5768",39,3,"9","2460",1,"saulin_01_vp_47","empathy","control","treat_first",180
"5769",39,3,"10","1394",1,"saulin_01_vp_47","empathy","control","treat_first",320
"5770",39,3,"11","3488",1,"saulin_01_vp_47","empathy","control","treat_first",60
"5771",39,3,"12","1331",1,"saulin_01_vp_47","empathy","control","treat_first",280
"5772",39,3,"13","2882",0,"saulin_01_vp_47","empathy","control","treat_first",360
"5773",39,3,"14","1239",0,"saulin_01_vp_47","empathy","control","treat_first",340
"5774",39,3,"15","2097",1,"saulin_01_vp_47","empathy","control","treat_first",340
"5775",39,3,"16","3099",0,"saulin_01_vp_47","empathy","control","treat_first",40
"5776",39,3,"17","1684",1,"saulin_01_vp_47","empathy","control","treat_first",220
"5777",39,3,"18","1680",1,"saulin_01_vp_47","empathy","control","treat_first",380
"5778",39,3,"19","3078",0,"saulin_01_vp_47","empathy","control","treat_first",100
"5779",39,3,"20","1794",0,"saulin_01_vp_47","empathy","control","treat_first",20
"5780",39,3,"21","1536",1,"saulin_01_vp_47","empathy","control","treat_first",300
"5781",39,3,"22","1822",1,"saulin_01_vp_47","empathy","control","treat_first",240
"5782",39,3,"23","1367",1,"saulin_01_vp_47","empathy","control","treat_first",240
"5783",39,3,"24","1281",1,"saulin_01_vp_47","empathy","control","treat_first",220
"5784",39,3,"25","1465",1,"saulin_01_vp_47","empathy","control","treat_first",320
"5785",39,1,"1","1921",1,"saulin_01_vp_47","empathy","decay","treat_first",240
"5786",39,1,"2","1257",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5787",39,1,"3","1493",1,"saulin_01_vp_47","empathy","decay","treat_first",340
"5788",39,1,"4","1536",1,"saulin_01_vp_47","empathy","decay","treat_first",320
"5789",39,1,"5","1776",1,"saulin_01_vp_47","empathy","decay","treat_first",240
"5790",39,1,"6","2009",1,"saulin_01_vp_47","empathy","decay","treat_first",220
"5791",39,1,"7","2136",1,"saulin_01_vp_47","empathy","decay","treat_first",280
"5792",39,1,"8","1197",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5793",39,1,"9","2239",1,"saulin_01_vp_47","empathy","decay","treat_first",160
"5794",39,1,"10","1973",1,"saulin_01_vp_47","empathy","decay","treat_first",300
"5795",39,1,"11","1647",1,"saulin_01_vp_47","empathy","decay","treat_first",340
"5796",39,1,"12","1661",1,"saulin_01_vp_47","empathy","decay","treat_first",360
"5797",39,1,"13","2484",1,"saulin_01_vp_47","empathy","decay","treat_first",280
"5798",39,1,"15","1468",0,"saulin_01_vp_47","empathy","decay","treat_first",180
"5799",39,1,"16","1344",0,"saulin_01_vp_47","empathy","decay","treat_first",120
"5800",39,1,"17","1985",1,"saulin_01_vp_47","empathy","decay","treat_first",220
"5801",39,1,"18","3241",0,"saulin_01_vp_47","empathy","decay","treat_first",20
"5802",39,1,"19","2178",0,"saulin_01_vp_47","empathy","decay","treat_first",40
"5803",39,1,"20","2299",0,"saulin_01_vp_47","empathy","decay","treat_first",100
"5804",39,1,"21","1825",1,"saulin_01_vp_47","empathy","decay","treat_first",360
"5805",39,1,"22","2914",1,"saulin_01_vp_47","empathy","decay","treat_first",180
"5806",39,1,"23","2083",0,"saulin_01_vp_47","empathy","decay","treat_first",380
"5807",39,1,"24","1979",1,"saulin_01_vp_47","empathy","decay","treat_first",320
"5808",39,1,"25","2040",0,"saulin_01_vp_47","empathy","decay","treat_first",380
"5809",39,2,"1","2962",1,"saulin_01_vp_47","empathy","decay","treat_first",240
"5810",39,2,"2","2602",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5811",39,2,"3","2109",1,"saulin_01_vp_47","empathy","decay","treat_first",340
"5812",39,2,"4","1564",1,"saulin_01_vp_47","empathy","decay","treat_first",320
"5813",39,2,"5","2121",1,"saulin_01_vp_47","empathy","decay","treat_first",240
"5814",39,2,"6","3675",1,"saulin_01_vp_47","empathy","decay","treat_first",220
"5815",39,2,"7","2446",0,"saulin_01_vp_47","empathy","decay","treat_first",280
"5816",39,2,"8","2514",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5817",39,2,"9","3046",0,"saulin_01_vp_47","empathy","decay","treat_first",160
"5818",39,2,"10","2302",1,"saulin_01_vp_47","empathy","decay","treat_first",300
"5819",39,2,"11","2877",0,"saulin_01_vp_47","empathy","decay","treat_first",340
"5820",39,2,"12","3061",1,"saulin_01_vp_47","empathy","decay","treat_first",360
"5821",39,2,"13","2538",1,"saulin_01_vp_47","empathy","decay","treat_first",280
"5822",39,2,"14","3561",0,"saulin_01_vp_47","empathy","decay","treat_first",60
"5823",39,2,"15","3149",1,"saulin_01_vp_47","empathy","decay","treat_first",180
"5824",39,2,"16","3696",1,"saulin_01_vp_47","empathy","decay","treat_first",120
"5825",39,2,"17","1651",1,"saulin_01_vp_47","empathy","decay","treat_first",220
"5826",39,2,"18","2704",1,"saulin_01_vp_47","empathy","decay","treat_first",20
"5827",39,2,"19","1531",0,"saulin_01_vp_47","empathy","decay","treat_first",40
"5828",39,2,"20","2200",0,"saulin_01_vp_47","empathy","decay","treat_first",100
"5829",39,2,"21","1637",1,"saulin_01_vp_47","empathy","decay","treat_first",360
"5830",39,2,"22","1280",1,"saulin_01_vp_47","empathy","decay","treat_first",180
"5831",39,2,"23","2395",0,"saulin_01_vp_47","empathy","decay","treat_first",380
"5832",39,2,"24","2684",1,"saulin_01_vp_47","empathy","decay","treat_first",320
"5833",39,2,"25","3651",0,"saulin_01_vp_47","empathy","decay","treat_first",380
"5834",39,3,"1","1935",0,"saulin_01_vp_47","empathy","decay","treat_first",40
"5835",39,3,"2","2378",1,"saulin_01_vp_47","empathy","decay","treat_first",320
"5836",39,3,"3","2169",1,"saulin_01_vp_47","empathy","decay","treat_first",360
"5837",39,3,"4","2949",1,"saulin_01_vp_47","empathy","decay","treat_first",220
"5838",39,3,"5","1174",0,"saulin_01_vp_47","empathy","decay","treat_first",340
"5839",39,3,"6","2634",0,"saulin_01_vp_47","empathy","decay","treat_first",240
"5840",39,3,"7","1837",1,"saulin_01_vp_47","empathy","decay","treat_first",220
"5841",39,3,"8","1040",1,"saulin_01_vp_47","empathy","decay","treat_first",280
"5842",39,3,"9","1383",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5843",39,3,"10","2475",0,"saulin_01_vp_47","empathy","decay","treat_first",180
"5844",39,3,"11","1911",1,"saulin_01_vp_47","empathy","decay","treat_first",320
"5845",39,3,"12","2350",0,"saulin_01_vp_47","empathy","decay","treat_first",340
"5846",39,3,"14","3036",1,"saulin_01_vp_47","empathy","decay","treat_first",160
"5847",39,3,"15","1733",0,"saulin_01_vp_47","empathy","decay","treat_first",60
"5848",39,3,"16","2163",1,"saulin_01_vp_47","empathy","decay","treat_first",240
"5849",39,3,"17","2043",1,"saulin_01_vp_47","empathy","decay","treat_first",300
"5850",39,3,"18","3793",0,"saulin_01_vp_47","empathy","decay","treat_first",120
"5851",39,3,"19","2132",0,"saulin_01_vp_47","empathy","decay","treat_first",380
"5852",39,3,"20","1951",0,"saulin_01_vp_47","empathy","decay","treat_first",180
"5853",39,3,"21","1608",1,"saulin_01_vp_47","empathy","decay","treat_first",360
"5854",39,3,"22","1679",1,"saulin_01_vp_47","empathy","decay","treat_first",280
"5855",39,3,"23","2067",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5856",39,3,"24","1611",0,"saulin_01_vp_47","empathy","decay","treat_first",100
"5857",39,3,"25","1704",1,"saulin_01_vp_47","empathy","decay","treat_first",380
"5858",40,1,"1","871",1,"saulin_01_vp_48","empathy","decay","con_first",360
"5859",40,1,"2","902",0,"saulin_01_vp_48","empathy","decay","con_first",360
"5860",40,1,"3","1130",0,"saulin_01_vp_48","empathy","decay","con_first",160
"5861",40,1,"4","1232",1,"saulin_01_vp_48","empathy","decay","con_first",340
"5862",40,1,"5","1097",1,"saulin_01_vp_48","empathy","decay","con_first",320
"5863",40,1,"6","1329",0,"saulin_01_vp_48","empathy","decay","con_first",220
"5864",40,1,"7","1519",1,"saulin_01_vp_48","empathy","decay","con_first",20
"5865",40,1,"8","1390",0,"saulin_01_vp_48","empathy","decay","con_first",340
"5866",40,1,"9","1775",1,"saulin_01_vp_48","empathy","decay","con_first",380
"5867",40,1,"10","1313",0,"saulin_01_vp_48","empathy","decay","con_first",60
"5868",40,1,"11","1501",1,"saulin_01_vp_48","empathy","decay","con_first",240
"5869",40,1,"12","1023",0,"saulin_01_vp_48","empathy","decay","con_first",280
"5870",40,1,"13","1963",1,"saulin_01_vp_48","empathy","decay","con_first",180
"5871",40,1,"14","1022",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5872",40,1,"15","1384",1,"saulin_01_vp_48","empathy","decay","con_first",300
"5873",40,1,"16","1211",1,"saulin_01_vp_48","empathy","decay","con_first",280
"5874",40,1,"17","1644",1,"saulin_01_vp_48","empathy","decay","con_first",100
"5875",40,1,"18","818",0,"saulin_01_vp_48","empathy","decay","con_first",240
"5876",40,1,"19","1034",0,"saulin_01_vp_48","empathy","decay","con_first",40
"5877",40,1,"20","1517",1,"saulin_01_vp_48","empathy","decay","con_first",180
"5878",40,1,"21","1360",1,"saulin_01_vp_48","empathy","decay","con_first",120
"5879",40,1,"22","706",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5880",40,1,"23","1359",1,"saulin_01_vp_48","empathy","decay","con_first",320
"5881",40,1,"24","1158",1,"saulin_01_vp_48","empathy","decay","con_first",220
"5882",40,1,"25","1356",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5883",40,2,"1","1253",1,"saulin_01_vp_48","empathy","decay","con_first",360
"5884",40,2,"2","1273",1,"saulin_01_vp_48","empathy","decay","con_first",360
"5885",40,2,"3","902",0,"saulin_01_vp_48","empathy","decay","con_first",160
"5886",40,2,"4","1097",0,"saulin_01_vp_48","empathy","decay","con_first",340
"5887",40,2,"5","1316",0,"saulin_01_vp_48","empathy","decay","con_first",320
"5888",40,2,"6","1307",1,"saulin_01_vp_48","empathy","decay","con_first",220
"5889",40,2,"7","1809",0,"saulin_01_vp_48","empathy","decay","con_first",20
"5890",40,2,"8","1483",1,"saulin_01_vp_48","empathy","decay","con_first",340
"5891",40,2,"9","1219",1,"saulin_01_vp_48","empathy","decay","con_first",380
"5892",40,2,"10","1420",1,"saulin_01_vp_48","empathy","decay","con_first",60
"5893",40,2,"11","1173",0,"saulin_01_vp_48","empathy","decay","con_first",240
"5894",40,2,"12","1550",0,"saulin_01_vp_48","empathy","decay","con_first",280
"5895",40,2,"13","1885",0,"saulin_01_vp_48","empathy","decay","con_first",180
"5896",40,2,"14","1467",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5897",40,2,"15","1142",1,"saulin_01_vp_48","empathy","decay","con_first",300
"5898",40,2,"16","1279",1,"saulin_01_vp_48","empathy","decay","con_first",280
"5899",40,2,"17","1281",1,"saulin_01_vp_48","empathy","decay","con_first",100
"5900",40,2,"18","1383",0,"saulin_01_vp_48","empathy","decay","con_first",240
"5901",40,2,"19","1324",1,"saulin_01_vp_48","empathy","decay","con_first",40
"5902",40,2,"20","1055",0,"saulin_01_vp_48","empathy","decay","con_first",180
"5903",40,2,"21","1460",1,"saulin_01_vp_48","empathy","decay","con_first",120
"5904",40,2,"22","1231",1,"saulin_01_vp_48","empathy","decay","con_first",380
"5905",40,2,"23","1228",1,"saulin_01_vp_48","empathy","decay","con_first",320
"5906",40,2,"24","1909",0,"saulin_01_vp_48","empathy","decay","con_first",220
"5907",40,2,"25","1272",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5908",40,3,"1","812",0,"saulin_01_vp_48","empathy","decay","con_first",60
"5909",40,3,"2","1848",0,"saulin_01_vp_48","empathy","decay","con_first",180
"5910",40,3,"3","1693",1,"saulin_01_vp_48","empathy","decay","con_first",40
"5911",40,3,"4","1026",0,"saulin_01_vp_48","empathy","decay","con_first",360
"5912",40,3,"5","1950",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5913",40,3,"6","1098",1,"saulin_01_vp_48","empathy","decay","con_first",320
"5914",40,3,"7","624",0,"saulin_01_vp_48","empathy","decay","con_first",220
"5915",40,3,"8","631",0,"saulin_01_vp_48","empathy","decay","con_first",100
"5916",40,3,"9","1302",1,"saulin_01_vp_48","empathy","decay","con_first",340
"5917",40,3,"10","1041",1,"saulin_01_vp_48","empathy","decay","con_first",240
"5918",40,3,"11","1500",0,"saulin_01_vp_48","empathy","decay","con_first",120
"5919",40,3,"12","1289",1,"saulin_01_vp_48","empathy","decay","con_first",340
"5920",40,3,"13","2328",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5921",40,3,"14","884",1,"saulin_01_vp_48","empathy","decay","con_first",320
"5922",40,3,"15","1430",0,"saulin_01_vp_48","empathy","decay","con_first",20
"5923",40,3,"16","1063",1,"saulin_01_vp_48","empathy","decay","con_first",160
"5924",40,3,"17","1018",0,"saulin_01_vp_48","empathy","decay","con_first",380
"5925",40,3,"18","1476",1,"saulin_01_vp_48","empathy","decay","con_first",300
"5926",40,3,"19","1029",1,"saulin_01_vp_48","empathy","decay","con_first",180
"5927",40,3,"20","1004",0,"saulin_01_vp_48","empathy","decay","con_first",240
"5928",40,3,"21","1761",1,"saulin_01_vp_48","empathy","decay","con_first",360
"5929",40,3,"22","2573",1,"saulin_01_vp_48","empathy","decay","con_first",280
"5930",40,3,"23","1398",1,"saulin_01_vp_48","empathy","decay","con_first",380
"5931",40,3,"24","950",1,"saulin_01_vp_48","empathy","decay","con_first",220
"5932",40,3,"25","1167",0,"saulin_01_vp_48","empathy","decay","con_first",280
"5933",40,1,"1","722",1,"saulin_01_vp_48","empathy","control","con_first",120
"5934",40,1,"2","1061",0,"saulin_01_vp_48","empathy","control","con_first",320
"5935",40,1,"3","1210",1,"saulin_01_vp_48","empathy","control","con_first",180
"5936",40,1,"4","706",0,"saulin_01_vp_48","empathy","control","con_first",160
"5937",40,1,"5","1011",1,"saulin_01_vp_48","empathy","control","con_first",100
"5938",40,1,"6","867",0,"saulin_01_vp_48","empathy","control","con_first",280
"5939",40,1,"7","901",1,"saulin_01_vp_48","empathy","control","con_first",320
"5940",40,1,"8","921",1,"saulin_01_vp_48","empathy","control","con_first",340
"5941",40,1,"9","1207",0,"saulin_01_vp_48","empathy","control","con_first",180
"5942",40,1,"10","1081",0,"saulin_01_vp_48","empathy","control","con_first",380
"5943",40,1,"11","808",0,"saulin_01_vp_48","empathy","control","con_first",60
"5944",40,1,"12","1328",1,"saulin_01_vp_48","empathy","control","con_first",240
"5945",40,1,"13","999",1,"saulin_01_vp_48","empathy","control","con_first",360
"5946",40,1,"14","515",0,"saulin_01_vp_48","empathy","control","con_first",360
"5947",40,1,"15","975",0,"saulin_01_vp_48","empathy","control","con_first",340
"5948",40,1,"16","811",0,"saulin_01_vp_48","empathy","control","con_first",20
"5949",40,1,"17","817",1,"saulin_01_vp_48","empathy","control","con_first",380
"5950",40,1,"18","1162",0,"saulin_01_vp_48","empathy","control","con_first",220
"5951",40,1,"19","1025",1,"saulin_01_vp_48","empathy","control","con_first",40
"5952",40,1,"20","999",1,"saulin_01_vp_48","empathy","control","con_first",240
"5953",40,1,"21","983",0,"saulin_01_vp_48","empathy","control","con_first",380
"5954",40,1,"22","1234",0,"saulin_01_vp_48","empathy","control","con_first",220
"5955",40,1,"23","982",1,"saulin_01_vp_48","empathy","control","con_first",280
"5956",40,1,"24","784",1,"saulin_01_vp_48","empathy","control","con_first",380
"5957",40,1,"25","1127",1,"saulin_01_vp_48","empathy","control","con_first",300
"5958",40,2,"1","1065",1,"saulin_01_vp_48","empathy","control","con_first",120
"5959",40,2,"2","620",0,"saulin_01_vp_48","empathy","control","con_first",320
"5960",40,2,"3","958",1,"saulin_01_vp_48","empathy","control","con_first",180
"5961",40,2,"4","1020",1,"saulin_01_vp_48","empathy","control","con_first",160
"5962",40,2,"5","838",0,"saulin_01_vp_48","empathy","control","con_first",100
"5963",40,2,"6","1118",1,"saulin_01_vp_48","empathy","control","con_first",280
"5964",40,2,"7","1052",1,"saulin_01_vp_48","empathy","control","con_first",320
"5965",40,2,"8","983",1,"saulin_01_vp_48","empathy","control","con_first",340
"5966",40,2,"9","1061",0,"saulin_01_vp_48","empathy","control","con_first",180
"5967",40,2,"10","977",0,"saulin_01_vp_48","empathy","control","con_first",380
"5968",40,2,"11","1349",1,"saulin_01_vp_48","empathy","control","con_first",60
"5969",40,2,"12","770",0,"saulin_01_vp_48","empathy","control","con_first",240
"5970",40,2,"13","1140",0,"saulin_01_vp_48","empathy","control","con_first",360
"5971",40,2,"14","1036",1,"saulin_01_vp_48","empathy","control","con_first",360
"5972",40,2,"15","809",0,"saulin_01_vp_48","empathy","control","con_first",340
"5973",40,2,"16","1377",0,"saulin_01_vp_48","empathy","control","con_first",20
"5974",40,2,"17","1145",1,"saulin_01_vp_48","empathy","control","con_first",380
"5975",40,2,"18","1050",0,"saulin_01_vp_48","empathy","control","con_first",220
"5976",40,2,"19","1261",1,"saulin_01_vp_48","empathy","control","con_first",40
"5977",40,2,"20","1151",1,"saulin_01_vp_48","empathy","control","con_first",240
"5978",40,2,"21","946",1,"saulin_01_vp_48","empathy","control","con_first",380
"5979",40,2,"22","564",0,"saulin_01_vp_48","empathy","control","con_first",220
"5980",40,2,"23","683",0,"saulin_01_vp_48","empathy","control","con_first",280
"5981",40,2,"24","972",1,"saulin_01_vp_48","empathy","control","con_first",380
"5982",40,2,"25","1303",1,"saulin_01_vp_48","empathy","control","con_first",300
"5983",40,3,"1","1005",0,"saulin_01_vp_48","empathy","control","con_first",100
"5984",40,3,"2","765",1,"saulin_01_vp_48","empathy","control","con_first",120
"5985",40,3,"3","761",0,"saulin_01_vp_48","empathy","control","con_first",280
"5986",40,3,"4","862",1,"saulin_01_vp_48","empathy","control","con_first",300
"5987",40,3,"5","721",0,"saulin_01_vp_48","empathy","control","con_first",380
"5988",40,3,"6","1132",1,"saulin_01_vp_48","empathy","control","con_first",320
"5989",40,3,"7","567",0,"saulin_01_vp_48","empathy","control","con_first",160
"5990",40,3,"8","583",1,"saulin_01_vp_48","empathy","control","con_first",380
"5991",40,3,"9","510",0,"saulin_01_vp_48","empathy","control","con_first",280
"5992",40,3,"10","782",1,"saulin_01_vp_48","empathy","control","con_first",240
"5993",40,3,"11","851",0,"saulin_01_vp_48","empathy","control","con_first",40
"5994",40,3,"12","820",1,"saulin_01_vp_48","empathy","control","con_first",360
"5995",40,3,"13","756",1,"saulin_01_vp_48","empathy","control","con_first",240
"5996",40,3,"14","735",0,"saulin_01_vp_48","empathy","control","con_first",340
"5997",40,3,"15","714",1,"saulin_01_vp_48","empathy","control","con_first",220
"5998",40,3,"16","739",0,"saulin_01_vp_48","empathy","control","con_first",320
"5999",40,3,"17","804",1,"saulin_01_vp_48","empathy","control","con_first",180
"6000",40,3,"18","757",1,"saulin_01_vp_48","empathy","control","con_first",380
"6001",40,3,"19","651",0,"saulin_01_vp_48","empathy","control","con_first",20
"6002",40,3,"20","771",1,"saulin_01_vp_48","empathy","control","con_first",360
"6003",40,3,"21","878",1,"saulin_01_vp_48","empathy","control","con_first",380
"6004",40,3,"22","916",1,"saulin_01_vp_48","empathy","control","con_first",60
"6005",40,3,"23","901",1,"saulin_01_vp_48","empathy","control","con_first",340
"6006",40,3,"24","578",0,"saulin_01_vp_48","empathy","control","con_first",180
"6007",40,3,"25","876",0,"saulin_01_vp_48","empathy","control","con_first",220
"6008",41,1,"1","3183",1,"saulin_01_vp_49","empathy","decay","con_first",380
"6009",41,1,"2","2184",1,"saulin_01_vp_49","empathy","decay","con_first",280
"6010",41,1,"3","1434",0,"saulin_01_vp_49","empathy","decay","con_first",380
"6011",41,1,"4","2598",1,"saulin_01_vp_49","empathy","decay","con_first",20
"6012",41,1,"5","2517",1,"saulin_01_vp_49","empathy","decay","con_first",120
