"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_gain"
"4096",20,2,13,978,1,"md_as_42","reciprocity","control",320
"4097",20,2,14,993,1,"md_as_42","reciprocity","control",60
"4098",20,2,15,676,1,"md_as_42","reciprocity","control",60
"4099",20,2,16,1376,1,"md_as_42","reciprocity","control",360
"4100",20,2,17,1516,1,"md_as_42","reciprocity","control",360
"4101",20,2,18,878,1,"md_as_42","reciprocity","control",220
"4102",20,2,19,2352,0,"md_as_42","reciprocity","control",20
"4103",20,2,20,2290,1,"md_as_42","reciprocity","control",300
"4104",20,2,21,3655,1,"md_as_42","reciprocity","control",100
"4105",20,2,22,2557,1,"md_as_42","reciprocity","control",220
"4106",20,2,23,3274,0,"md_as_42","reciprocity","control",20
"4107",20,2,24,1288,1,"md_as_42","reciprocity","control",240
"4108",20,2,25,1175,1,"md_as_42","reciprocity","control",360
"4109",20,2,26,1148,1,"md_as_42","reciprocity","control",100
"4110",20,2,27,1363,1,"md_as_42","reciprocity","control",280
"4111",20,2,28,1724,1,"md_as_42","reciprocity","control",360
"4112",20,2,29,1433,1,"md_as_42","reciprocity","control",180
"4113",20,2,30,1087,1,"md_as_42","reciprocity","control",160
"4114",20,2,31,1777,0,"md_as_42","reciprocity","control",40
"4115",20,2,32,1165,1,"md_as_42","reciprocity","control",340
"4116",20,2,33,1297,0,"md_as_42","reciprocity","control",380
"4117",20,2,34,1069,1,"md_as_42","reciprocity","control",380
"4118",20,3,1,1497,1,"md_as_42","reciprocity","control",280
"4119",20,3,2,1022,1,"md_as_42","reciprocity","control",180
"4120",20,3,3,1572,1,"md_as_42","reciprocity","control",120
"4121",20,3,4,1107,1,"md_as_42","reciprocity","control",100
"4122",20,3,5,1313,0,"md_as_42","reciprocity","control",320
"4123",20,3,6,1005,1,"md_as_42","reciprocity","control",240
"4124",20,3,7,755,1,"md_as_42","reciprocity","control",220
"4125",20,3,8,963,1,"md_as_42","reciprocity","control",240
"4126",20,3,9,1588,1,"md_as_42","reciprocity","control",380
"4127",20,3,10,2804,0,"md_as_42","reciprocity","control",20
"4128",20,3,11,1225,0,"md_as_42","reciprocity","control",100
"4129",20,3,12,787,0,"md_as_42","reciprocity","control",120
"4130",20,3,13,1171,1,"md_as_42","reciprocity","control",60
"4131",20,3,14,1114,0,"md_as_42","reciprocity","control",380
"4132",20,3,15,951,1,"md_as_42","reciprocity","control",220
"4133",20,3,16,1442,1,"md_as_42","reciprocity","control",300
"4134",20,3,17,1022,1,"md_as_42","reciprocity","control",160
"4135",20,3,18,1644,1,"md_as_42","reciprocity","control",280
"4136",20,3,19,1161,1,"md_as_42","reciprocity","control",380
"4137",20,3,20,2660,1,"md_as_42","reciprocity","control",40
"4138",20,3,21,1118,1,"md_as_42","reciprocity","control",60
"4139",20,3,22,805,1,"md_as_42","reciprocity","control",360
"4140",20,3,23,1304,1,"md_as_42","reciprocity","control",40
"4141",20,3,24,1006,1,"md_as_42","reciprocity","control",320
"4142",20,3,25,1170,1,"md_as_42","reciprocity","control",180
"4143",20,3,26,1352,1,"md_as_42","reciprocity","control",160
"4144",20,3,27,1579,1,"md_as_42","reciprocity","control",360
"4145",20,3,28,844,1,"md_as_42","reciprocity","control",340
"4146",20,3,29,873,1,"md_as_42","reciprocity","control",360
"4147",20,3,30,845,1,"md_as_42","reciprocity","control",300
"4148",20,3,31,2128,0,"md_as_42","reciprocity","control",20
"4149",20,3,32,903,1,"md_as_42","reciprocity","control",360
"4150",20,3,33,1134,1,"md_as_42","reciprocity","control",380
"4151",20,3,34,816,1,"md_as_42","reciprocity","control",340
"4152",20,1,1,1018,1,"md_as_42","reciprocity","decay",340
"4153",20,1,2,721,1,"md_as_42","reciprocity","decay",240
"4154",20,1,3,861,1,"md_as_42","reciprocity","decay",220
"4155",20,1,4,1111,1,"md_as_42","reciprocity","decay",180
"4156",20,1,5,1002,1,"md_as_42","reciprocity","decay",360
"4157",20,1,6,917,1,"md_as_42","reciprocity","decay",300
"4158",20,1,7,2713,1,"md_as_42","reciprocity","decay",40
"4159",20,1,8,1058,1,"md_as_42","reciprocity","decay",360
"4160",20,1,9,1519,1,"md_as_42","reciprocity","decay",60
"4161",20,1,10,1788,1,"md_as_42","reciprocity","decay",100
"4162",20,1,11,1927,1,"md_as_42","reciprocity","decay",20
"4163",20,1,12,2114,0,"md_as_42","reciprocity","decay",60
"4164",20,1,13,1163,1,"md_as_42","reciprocity","decay",160
"4165",20,1,14,921,1,"md_as_42","reciprocity","decay",120
"4166",20,1,15,2245,0,"md_as_42","reciprocity","decay",40
"4167",20,1,16,823,1,"md_as_42","reciprocity","decay",160
"4168",20,1,17,769,1,"md_as_42","reciprocity","decay",240
"4169",20,1,18,1240,0,"md_as_42","reciprocity","decay",100
"4170",20,1,19,795,1,"md_as_42","reciprocity","decay",280
"4171",20,1,20,787,1,"md_as_42","reciprocity","decay",360
"4172",20,1,21,674,1,"md_as_42","reciprocity","decay",320
"4173",20,1,22,1122,1,"md_as_42","reciprocity","decay",380
"4174",20,1,23,994,1,"md_as_42","reciprocity","decay",220
"4175",20,1,24,809,1,"md_as_42","reciprocity","decay",380
"4176",20,1,25,810,1,"md_as_42","reciprocity","decay",380
"4177",20,1,26,775,1,"md_as_42","reciprocity","decay",300
"4178",20,1,27,578,0,"md_as_42","reciprocity","decay",380
"4179",20,1,28,1297,1,"md_as_42","reciprocity","decay",320
"4180",20,1,29,703,1,"md_as_42","reciprocity","decay",280
"4181",20,1,30,1271,1,"md_as_42","reciprocity","decay",180
"4182",20,1,31,1080,1,"md_as_42","reciprocity","decay",340
"4183",20,1,32,1006,1,"md_as_42","reciprocity","decay",360
"4184",20,1,33,1055,1,"md_as_42","reciprocity","decay",120
"4185",20,1,34,2045,0,"md_as_42","reciprocity","decay",20
"4186",20,2,1,1255,1,"md_as_42","reciprocity","decay",340
"4187",20,2,2,888,1,"md_as_42","reciprocity","decay",240
"4188",20,2,3,666,1,"md_as_42","reciprocity","decay",220
"4189",20,2,4,763,1,"md_as_42","reciprocity","decay",180
"4190",20,2,5,857,1,"md_as_42","reciprocity","decay",360
"4191",20,2,6,699,1,"md_as_42","reciprocity","decay",300
"4192",20,2,7,1041,1,"md_as_42","reciprocity","decay",40
"4193",20,2,8,973,1,"md_as_42","reciprocity","decay",360
"4194",20,2,9,919,1,"md_as_42","reciprocity","decay",60
"4195",20,2,10,2237,0,"md_as_42","reciprocity","decay",100
"4196",20,2,11,2249,0,"md_as_42","reciprocity","decay",20
"4197",20,2,12,1531,1,"md_as_42","reciprocity","decay",60
"4198",20,2,13,1005,1,"md_as_42","reciprocity","decay",160
"4199",20,2,14,947,1,"md_as_42","reciprocity","decay",120
"4200",20,2,15,1106,1,"md_as_42","reciprocity","decay",40
"4201",20,2,16,2115,1,"md_as_42","reciprocity","decay",160
"4202",20,2,17,1214,1,"md_as_42","reciprocity","decay",240
"4203",20,2,18,2282,0,"md_as_42","reciprocity","decay",100
"4204",20,2,19,942,1,"md_as_42","reciprocity","decay",280
"4205",20,2,20,1049,1,"md_as_42","reciprocity","decay",360
"4206",20,2,21,808,1,"md_as_42","reciprocity","decay",320
"4207",20,2,22,855,1,"md_as_42","reciprocity","decay",380
"4208",20,2,23,1023,1,"md_as_42","reciprocity","decay",220
"4209",20,2,24,1016,1,"md_as_42","reciprocity","decay",380
"4210",20,2,25,891,1,"md_as_42","reciprocity","decay",380
"4211",20,2,26,801,1,"md_as_42","reciprocity","decay",300
"4212",20,2,27,655,0,"md_as_42","reciprocity","decay",380
"4213",20,2,28,647,1,"md_as_42","reciprocity","decay",320
"4214",20,2,29,858,1,"md_as_42","reciprocity","decay",280
"4215",20,2,30,1053,1,"md_as_42","reciprocity","decay",180
"4216",20,2,31,805,1,"md_as_42","reciprocity","decay",340
"4217",20,2,32,587,1,"md_as_42","reciprocity","decay",360
"4218",20,2,33,1670,0,"md_as_42","reciprocity","decay",120
"4219",20,2,34,1518,1,"md_as_42","reciprocity","decay",20
"4220",20,3,1,1150,1,"md_as_42","reciprocity","decay",220
"4221",20,3,2,1092,1,"md_as_42","reciprocity","decay",20
"4222",20,3,3,1159,1,"md_as_42","reciprocity","decay",320
"4223",20,3,4,1160,1,"md_as_42","reciprocity","decay",40
"4224",20,3,5,986,1,"md_as_42","reciprocity","decay",100
"4225",20,3,6,1577,1,"md_as_42","reciprocity","decay",240
"4226",20,3,7,807,0,"md_as_42","reciprocity","decay",60
"4227",20,3,8,750,1,"md_as_42","reciprocity","decay",300
"4228",20,3,9,868,1,"md_as_42","reciprocity","decay",380
"4229",20,3,10,1102,1,"md_as_42","reciprocity","decay",300
"4230",20,3,11,854,1,"md_as_42","reciprocity","decay",340
"4231",20,3,12,1002,1,"md_as_42","reciprocity","decay",380
"4232",20,3,13,722,1,"md_as_42","reciprocity","decay",360
"4233",20,3,14,982,1,"md_as_42","reciprocity","decay",380
"4234",20,3,15,1013,1,"md_as_42","reciprocity","decay",280
"4235",20,3,16,1412,1,"md_as_42","reciprocity","decay",120
"4236",20,3,17,768,1,"md_as_42","reciprocity","decay",320
"4237",20,3,18,1195,1,"md_as_42","reciprocity","decay",100
"4238",20,3,19,2855,0,"md_as_42","reciprocity","decay",20
"4239",20,3,20,764,1,"md_as_42","reciprocity","decay",220
"4240",20,3,21,836,1,"md_as_42","reciprocity","decay",280
"4241",20,3,22,1164,1,"md_as_42","reciprocity","decay",180
"4242",20,3,23,817,0,"md_as_42","reciprocity","decay",380
"4243",20,3,24,1495,1,"md_as_42","reciprocity","decay",240
"4244",20,3,25,971,1,"md_as_42","reciprocity","decay",340
"4245",20,3,26,1223,1,"md_as_42","reciprocity","decay",180
"4246",20,3,27,1778,1,"md_as_42","reciprocity","decay",360
"4247",20,3,28,916,1,"md_as_42","reciprocity","decay",360
"4248",20,3,29,1007,1,"md_as_42","reciprocity","decay",160
"4249",20,3,30,2038,1,"md_as_42","reciprocity","decay",40
"4250",20,3,31,1163,1,"md_as_42","reciprocity","decay",160
"4251",20,3,32,1662,1,"md_as_42","reciprocity","decay",60
"4252",20,3,33,1558,1,"md_as_42","reciprocity","decay",360
"4253",20,3,34,2549,1,"md_as_42","reciprocity","decay",120
"4254",21,1,1,1736,0,"md_as_47","reciprocity","decay",100
"4255",21,1,2,1355,1,"md_as_47","reciprocity","decay",380
"4256",21,1,3,1218,0,"md_as_47","reciprocity","decay",60
"4257",21,1,4,1287,0,"md_as_47","reciprocity","decay",120
"4258",21,1,5,1977,0,"md_as_47","reciprocity","decay",40
"4259",21,1,6,2037,1,"md_as_47","reciprocity","decay",160
"4260",21,1,7,1877,0,"md_as_47","reciprocity","decay",280
"4261",21,1,8,1473,0,"md_as_47","reciprocity","decay",300
"4262",21,1,9,2126,0,"md_as_47","reciprocity","decay",120
"4263",21,1,10,1634,1,"md_as_47","reciprocity","decay",320
"4264",21,1,11,1327,0,"md_as_47","reciprocity","decay",60
"4265",21,1,12,2453,0,"md_as_47","reciprocity","decay",20
"4266",21,1,13,1684,1,"md_as_47","reciprocity","decay",300
"4267",21,1,14,2171,1,"md_as_47","reciprocity","decay",100
"4268",21,1,15,1576,0,"md_as_47","reciprocity","decay",360
"4269",21,1,16,1284,1,"md_as_47","reciprocity","decay",240
"4270",21,1,17,1836,0,"md_as_47","reciprocity","decay",20
"4271",21,1,18,1558,1,"md_as_47","reciprocity","decay",380
"4272",21,1,19,2728,0,"md_as_47","reciprocity","decay",240
"4273",21,1,20,1732,0,"md_as_47","reciprocity","decay",40
"4274",21,1,21,1346,0,"md_as_47","reciprocity","decay",220
"4275",21,1,22,1991,0,"md_as_47","reciprocity","decay",360
"4276",21,1,23,2251,0,"md_as_47","reciprocity","decay",380
"4277",21,1,24,2078,1,"md_as_47","reciprocity","decay",180
"4278",21,1,25,2444,1,"md_as_47","reciprocity","decay",340
"4279",21,1,26,2134,0,"md_as_47","reciprocity","decay",180
"4280",21,1,27,2907,1,"md_as_47","reciprocity","decay",220
"4281",21,1,28,3173,0,"md_as_47","reciprocity","decay",340
"4282",21,1,29,2082,1,"md_as_47","reciprocity","decay",360
"4283",21,1,30,2219,1,"md_as_47","reciprocity","decay",320
"4284",21,1,31,2784,1,"md_as_47","reciprocity","decay",280
"4285",21,1,32,1758,1,"md_as_47","reciprocity","decay",360
"4286",21,1,33,3137,1,"md_as_47","reciprocity","decay",380
"4287",21,1,34,1367,0,"md_as_47","reciprocity","decay",160
"4288",21,2,1,1879,0,"md_as_47","reciprocity","decay",100
"4289",21,2,2,1913,1,"md_as_47","reciprocity","decay",380
"4290",21,2,3,1571,0,"md_as_47","reciprocity","decay",60
"4291",21,2,4,1474,0,"md_as_47","reciprocity","decay",120
"4292",21,2,5,1104,0,"md_as_47","reciprocity","decay",40
"4293",21,2,6,2804,1,"md_as_47","reciprocity","decay",160
"4294",21,2,7,1809,0,"md_as_47","reciprocity","decay",280
"4295",21,2,8,2499,1,"md_as_47","reciprocity","decay",300
"4296",21,2,9,2132,0,"md_as_47","reciprocity","decay",120
"4297",21,2,10,3022,1,"md_as_47","reciprocity","decay",320
"4298",21,2,11,1304,0,"md_as_47","reciprocity","decay",60
"4299",21,2,12,1588,0,"md_as_47","reciprocity","decay",20
"4300",21,2,13,1193,1,"md_as_47","reciprocity","decay",300
"4301",21,2,14,1167,0,"md_as_47","reciprocity","decay",100
"4302",21,2,15,1930,0,"md_as_47","reciprocity","decay",360
"4303",21,2,16,1318,1,"md_as_47","reciprocity","decay",240
"4304",21,2,17,1485,0,"md_as_47","reciprocity","decay",20
"4305",21,2,18,1120,1,"md_as_47","reciprocity","decay",380
"4306",21,2,19,1448,0,"md_as_47","reciprocity","decay",240
"4307",21,2,20,922,0,"md_as_47","reciprocity","decay",40
"4308",21,2,21,1326,0,"md_as_47","reciprocity","decay",220
"4309",21,2,22,1698,1,"md_as_47","reciprocity","decay",360
"4310",21,2,23,2156,0,"md_as_47","reciprocity","decay",380
"4311",21,2,24,1537,1,"md_as_47","reciprocity","decay",180
"4312",21,2,25,1706,0,"md_as_47","reciprocity","decay",340
"4313",21,2,26,3145,0,"md_as_47","reciprocity","decay",180
"4314",21,2,27,1453,1,"md_as_47","reciprocity","decay",220
"4315",21,2,28,1344,0,"md_as_47","reciprocity","decay",340
"4316",21,2,29,1708,1,"md_as_47","reciprocity","decay",360
"4317",21,2,30,2328,1,"md_as_47","reciprocity","decay",320
"4318",21,2,31,1565,1,"md_as_47","reciprocity","decay",280
"4319",21,2,32,1293,1,"md_as_47","reciprocity","decay",360
"4320",21,2,33,1391,1,"md_as_47","reciprocity","decay",380
"4321",21,2,34,2054,0,"md_as_47","reciprocity","decay",160
"4322",21,3,1,1650,1,"md_as_47","reciprocity","decay",20
"4323",21,3,2,2375,0,"md_as_47","reciprocity","decay",220
"4324",21,3,3,2938,0,"md_as_47","reciprocity","decay",60
"4325",21,3,4,1901,1,"md_as_47","reciprocity","decay",180
"4326",21,3,5,1175,0,"md_as_47","reciprocity","decay",100
"4327",21,3,6,3065,1,"md_as_47","reciprocity","decay",380
"4328",21,3,7,2085,0,"md_as_47","reciprocity","decay",300
"4329",21,3,8,2673,0,"md_as_47","reciprocity","decay",40
"4330",21,3,9,1483,1,"md_as_47","reciprocity","decay",120
"4331",21,3,10,2640,1,"md_as_47","reciprocity","decay",180
"4332",21,3,11,2424,1,"md_as_47","reciprocity","decay",380
"4333",21,3,12,1280,0,"md_as_47","reciprocity","decay",320
"4334",21,3,13,1522,0,"md_as_47","reciprocity","decay",100
"4335",21,3,14,1963,1,"md_as_47","reciprocity","decay",360
"4336",21,3,15,1977,1,"md_as_47","reciprocity","decay",360
"4337",21,3,16,1317,0,"md_as_47","reciprocity","decay",40
"4338",21,3,17,2246,1,"md_as_47","reciprocity","decay",240
"4339",21,3,18,2052,0,"md_as_47","reciprocity","decay",60
"4340",21,3,19,2086,0,"md_as_47","reciprocity","decay",160
"4341",21,3,20,1347,1,"md_as_47","reciprocity","decay",360
"4342",21,3,21,2538,0,"md_as_47","reciprocity","decay",240
"4343",21,3,22,1947,1,"md_as_47","reciprocity","decay",120
"4344",21,3,23,1965,1,"md_as_47","reciprocity","decay",340
"4345",21,3,24,1548,1,"md_as_47","reciprocity","decay",340
"4346",21,3,25,2188,1,"md_as_47","reciprocity","decay",280
"4347",21,3,26,1961,0,"md_as_47","reciprocity","decay",20
"4348",21,3,27,1910,0,"md_as_47","reciprocity","decay",380
"4349",21,3,28,2021,1,"md_as_47","reciprocity","decay",380
"4350",21,3,29,2364,1,"md_as_47","reciprocity","decay",220
"4351",21,3,30,1799,1,"md_as_47","reciprocity","decay",320
"4352",21,3,31,1915,1,"md_as_47","reciprocity","decay",360
"4353",21,3,32,2367,0,"md_as_47","reciprocity","decay",160
"4354",21,3,33,3123,1,"md_as_47","reciprocity","decay",300
"4355",21,3,34,2463,0,"md_as_47","reciprocity","decay",280
"4356",21,1,1,1920,1,"md_as_47","reciprocity","control",360
"4357",21,1,2,1136,1,"md_as_47","reciprocity","control",320
"4358",21,1,3,1012,1,"md_as_47","reciprocity","control",360
"4359",21,1,4,1983,0,"md_as_47","reciprocity","control",180
"4360",21,1,5,1372,1,"md_as_47","reciprocity","control",60
"4361",21,1,6,1077,1,"md_as_47","reciprocity","control",380
"4362",21,1,7,2373,1,"md_as_47","reciprocity","control",380
"4363",21,1,8,1713,0,"md_as_47","reciprocity","control",120
"4364",21,1,9,1017,0,"md_as_47","reciprocity","control",120
"4365",21,1,10,2214,1,"md_as_47","reciprocity","control",20
"4366",21,1,11,1316,1,"md_as_47","reciprocity","control",60
"4367",21,1,12,1510,1,"md_as_47","reciprocity","control",340
"4368",21,1,13,1873,1,"md_as_47","reciprocity","control",160
"4369",21,1,14,1506,1,"md_as_47","reciprocity","control",360
"4370",21,1,15,1754,1,"md_as_47","reciprocity","control",100
"4371",21,1,16,1670,1,"md_as_47","reciprocity","control",220
"4372",21,1,17,1452,0,"md_as_47","reciprocity","control",100
"4373",21,1,18,1479,0,"md_as_47","reciprocity","control",40
"4374",21,1,19,1706,1,"md_as_47","reciprocity","control",240
"4375",21,1,20,1545,1,"md_as_47","reciprocity","control",300
"4376",21,1,21,2734,0,"md_as_47","reciprocity","control",340
"4377",21,1,22,2567,0,"md_as_47","reciprocity","control",220
"4378",21,1,23,1719,0,"md_as_47","reciprocity","control",160
"4379",21,1,24,2207,1,"md_as_47","reciprocity","control",360
"4380",21,1,25,1399,1,"md_as_47","reciprocity","control",300
"4381",21,1,26,1305,1,"md_as_47","reciprocity","control",240
"4382",21,1,27,2126,0,"md_as_47","reciprocity","control",280
"4383",21,1,28,1802,1,"md_as_47","reciprocity","control",180
"4384",21,1,29,2879,1,"md_as_47","reciprocity","control",320
"4385",21,1,30,1779,1,"md_as_47","reciprocity","control",20
"4386",21,1,31,1621,0,"md_as_47","reciprocity","control",380
"4387",21,1,32,2435,1,"md_as_47","reciprocity","control",40
"4388",21,1,34,1314,0,"md_as_47","reciprocity","control",380
"4389",21,2,1,3162,0,"md_as_47","reciprocity","control",360
"4390",21,2,2,1115,1,"md_as_47","reciprocity","control",320
"4391",21,2,3,1591,1,"md_as_47","reciprocity","control",360
"4392",21,2,4,1441,0,"md_as_47","reciprocity","control",180
"4393",21,2,5,2045,0,"md_as_47","reciprocity","control",60
"4394",21,2,6,1477,1,"md_as_47","reciprocity","control",380
"4395",21,2,7,1895,1,"md_as_47","reciprocity","control",380
"4396",21,2,8,1794,1,"md_as_47","reciprocity","control",120
"4397",21,2,9,1488,1,"md_as_47","reciprocity","control",120
"4398",21,2,10,1694,0,"md_as_47","reciprocity","control",20
"4399",21,2,11,1905,1,"md_as_47","reciprocity","control",60
"4400",21,2,12,1817,1,"md_as_47","reciprocity","control",340
"4401",21,2,13,2599,0,"md_as_47","reciprocity","control",160
"4402",21,2,14,1122,1,"md_as_47","reciprocity","control",360
"4403",21,2,15,1918,0,"md_as_47","reciprocity","control",100
"4404",21,2,16,1543,1,"md_as_47","reciprocity","control",220
"4405",21,2,17,1978,0,"md_as_47","reciprocity","control",100
"4406",21,2,18,2431,1,"md_as_47","reciprocity","control",40
"4407",21,2,19,3107,0,"md_as_47","reciprocity","control",240
"4408",21,2,20,1610,1,"md_as_47","reciprocity","control",300
"4409",21,2,21,2121,1,"md_as_47","reciprocity","control",340
"4410",21,2,22,2283,0,"md_as_47","reciprocity","control",220
"4411",21,2,23,3673,1,"md_as_47","reciprocity","control",160
"4412",21,2,24,1729,1,"md_as_47","reciprocity","control",360
"4413",21,2,25,1726,1,"md_as_47","reciprocity","control",300
"4414",21,2,26,1845,1,"md_as_47","reciprocity","control",240
"4415",21,2,27,1691,1,"md_as_47","reciprocity","control",280
"4416",21,2,28,2135,0,"md_as_47","reciprocity","control",180
"4417",21,2,30,2222,0,"md_as_47","reciprocity","control",20
"4418",21,2,31,1713,1,"md_as_47","reciprocity","control",380
"4419",21,2,32,1830,0,"md_as_47","reciprocity","control",40
"4420",21,2,33,1998,1,"md_as_47","reciprocity","control",280
"4421",21,2,34,1803,0,"md_as_47","reciprocity","control",380
"4422",21,3,1,1837,1,"md_as_47","reciprocity","control",360
"4423",21,3,2,1511,0,"md_as_47","reciprocity","control",160
"4424",21,3,3,1349,1,"md_as_47","reciprocity","control",380
"4425",21,3,4,2262,1,"md_as_47","reciprocity","control",360
"4426",21,3,5,1978,0,"md_as_47","reciprocity","control",280
"4427",21,3,6,1578,1,"md_as_47","reciprocity","control",240
"4428",21,3,7,1939,1,"md_as_47","reciprocity","control",340
"4429",21,3,8,2086,0,"md_as_47","reciprocity","control",160
"4430",21,3,9,1412,1,"md_as_47","reciprocity","control",360
"4431",21,3,10,2611,1,"md_as_47","reciprocity","control",180
"4432",21,3,11,2315,0,"md_as_47","reciprocity","control",60
"4433",21,3,12,2264,1,"md_as_47","reciprocity","control",280
"4434",21,3,13,2048,1,"md_as_47","reciprocity","control",340
"4435",21,3,14,2340,1,"md_as_47","reciprocity","control",40
"4436",21,3,15,2966,0,"md_as_47","reciprocity","control",380
"4437",21,3,16,2598,0,"md_as_47","reciprocity","control",220
"4438",21,3,17,1618,0,"md_as_47","reciprocity","control",380
"4439",21,3,18,2589,1,"md_as_47","reciprocity","control",60
"4440",21,3,19,1974,0,"md_as_47","reciprocity","control",220
"4441",21,3,20,3108,0,"md_as_47","reciprocity","control",40
"4442",21,3,21,1714,0,"md_as_47","reciprocity","control",120
"4443",21,3,22,1419,1,"md_as_47","reciprocity","control",320
"4444",21,3,23,1786,0,"md_as_47","reciprocity","control",240
"4445",21,3,24,2538,1,"md_as_47","reciprocity","control",120
"4446",21,3,25,3838,1,"md_as_47","reciprocity","control",180
"4447",21,3,26,1809,1,"md_as_47","reciprocity","control",360
"4448",21,3,27,1574,0,"md_as_47","reciprocity","control",100
"4449",21,3,28,2045,0,"md_as_47","reciprocity","control",20
"4450",21,3,29,1328,1,"md_as_47","reciprocity","control",300
"4451",21,3,30,2125,0,"md_as_47","reciprocity","control",100
"4452",21,3,31,2204,1,"md_as_47","reciprocity","control",320
"4453",21,3,32,1654,1,"md_as_47","reciprocity","control",300
"4454",21,3,33,1601,0,"md_as_47","reciprocity","control",20
"4455",21,3,34,2245,1,"md_as_47","reciprocity","control",380
"4456",22,1,1,990,0,"md_as_48","reciprocity","decay",160
"4457",22,1,2,1175,0,"md_as_48","reciprocity","decay",380
"4458",22,1,3,943,0,"md_as_48","reciprocity","decay",300
"4459",22,1,4,1705,1,"md_as_48","reciprocity","decay",380
"4460",22,1,5,1714,1,"md_as_48","reciprocity","decay",340
"4461",22,1,6,1461,0,"md_as_48","reciprocity","decay",280
"4462",22,1,7,1367,1,"md_as_48","reciprocity","decay",240
"4463",22,1,8,1117,0,"md_as_48","reciprocity","decay",120
"4464",22,1,9,1115,0,"md_as_48","reciprocity","decay",180
"4465",22,1,10,1526,1,"md_as_48","reciprocity","decay",300
"4466",22,1,11,1665,0,"md_as_48","reciprocity","decay",380
"4467",22,1,12,1970,0,"md_as_48","reciprocity","decay",240
"4468",22,1,13,1356,0,"md_as_48","reciprocity","decay",40
"4469",22,1,14,1317,0,"md_as_48","reciprocity","decay",60
"4470",22,1,15,1473,0,"md_as_48","reciprocity","decay",220
"4471",22,1,16,1322,1,"md_as_48","reciprocity","decay",340
"4472",22,1,17,1509,0,"md_as_48","reciprocity","decay",380
"4473",22,1,18,1164,0,"md_as_48","reciprocity","decay",360
"4474",22,1,19,1555,1,"md_as_48","reciprocity","decay",40
"4475",22,1,20,1000,0,"md_as_48","reciprocity","decay",60
"4476",22,1,21,994,0,"md_as_48","reciprocity","decay",20
"4477",22,1,22,1961,1,"md_as_48","reciprocity","decay",360
"4478",22,1,23,965,0,"md_as_48","reciprocity","decay",160
"4479",22,1,24,1376,1,"md_as_48","reciprocity","decay",180
"4480",22,1,25,1760,1,"md_as_48","reciprocity","decay",360
"4481",22,1,26,1340,1,"md_as_48","reciprocity","decay",360
"4482",22,1,27,1231,1,"md_as_48","reciprocity","decay",320
"4483",22,1,28,1616,1,"md_as_48","reciprocity","decay",100
"4484",22,1,29,2640,0,"md_as_48","reciprocity","decay",280
"4485",22,1,30,1439,0,"md_as_48","reciprocity","decay",220
"4486",22,1,31,1659,0,"md_as_48","reciprocity","decay",320
"4487",22,1,32,960,0,"md_as_48","reciprocity","decay",100
"4488",22,1,33,987,0,"md_as_48","reciprocity","decay",120
"4489",22,1,34,1194,0,"md_as_48","reciprocity","decay",20
"4490",22,2,1,949,0,"md_as_48","reciprocity","decay",160
"4491",22,2,2,2270,0,"md_as_48","reciprocity","decay",380
"4492",22,2,3,1300,1,"md_as_48","reciprocity","decay",300
"4493",22,2,4,1988,1,"md_as_48","reciprocity","decay",380
"4494",22,2,5,2229,1,"md_as_48","reciprocity","decay",340
"4495",22,2,6,1409,1,"md_as_48","reciprocity","decay",280
"4496",22,2,7,1432,1,"md_as_48","reciprocity","decay",240
"4497",22,2,8,1376,1,"md_as_48","reciprocity","decay",120
"4498",22,2,9,3518,1,"md_as_48","reciprocity","decay",180
"4499",22,2,10,1471,0,"md_as_48","reciprocity","decay",300
"4500",22,2,11,1678,0,"md_as_48","reciprocity","decay",380
"4501",22,2,12,1523,0,"md_as_48","reciprocity","decay",240
"4502",22,2,13,2303,0,"md_as_48","reciprocity","decay",40
"4503",22,2,14,1491,0,"md_as_48","reciprocity","decay",60
"4504",22,2,15,2087,1,"md_as_48","reciprocity","decay",220
"4505",22,2,16,1404,0,"md_as_48","reciprocity","decay",340
"4506",22,2,17,1900,1,"md_as_48","reciprocity","decay",380
"4507",22,2,18,1937,0,"md_as_48","reciprocity","decay",360
"4508",22,2,19,1375,0,"md_as_48","reciprocity","decay",40
"4509",22,2,20,1517,1,"md_as_48","reciprocity","decay",60
"4510",22,2,21,1781,0,"md_as_48","reciprocity","decay",20
"4511",22,2,22,2145,1,"md_as_48","reciprocity","decay",360
"4512",22,2,23,1771,0,"md_as_48","reciprocity","decay",160
"4513",22,2,24,1618,0,"md_as_48","reciprocity","decay",180
"4514",22,2,25,1342,1,"md_as_48","reciprocity","decay",360
"4515",22,2,26,2703,1,"md_as_48","reciprocity","decay",360
"4516",22,2,27,1519,1,"md_as_48","reciprocity","decay",320
"4517",22,2,28,1552,0,"md_as_48","reciprocity","decay",100
"4518",22,2,29,2233,1,"md_as_48","reciprocity","decay",280
"4519",22,2,30,1771,0,"md_as_48","reciprocity","decay",220
"4520",22,2,31,2456,1,"md_as_48","reciprocity","decay",320
"4521",22,2,32,2101,0,"md_as_48","reciprocity","decay",100
"4522",22,2,33,1773,1,"md_as_48","reciprocity","decay",120
"4523",22,2,34,1631,0,"md_as_48","reciprocity","decay",20
"4524",22,3,1,1901,1,"md_as_48","reciprocity","decay",380
